ProjectID,Date,Origin,Destination,Modo,Gender,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89
42,2020-03-15,151:119,151:119,microtrip,F,,,12.0,15.0,,19.0,24.0,,,,,,,,,
42,2020-03-15,151:119,151:119,microtrip,M,,,26.0,82.0,31.0,31.0,46.0,46.0,13.0,19.0,,12.0,10.0,,,
42,2020-03-15,151:119,151:119,private_transport,M,,,18.0,,,,,,,39.0,,,,,,
42,2020-03-15,151:119,152:134,microtrip,F,,,,17.0,10.0,14.0,16.0,,,13.0,,,,,,
42,2020-03-15,151:119,152:134,microtrip,M,,,18.0,,13.0,,14.0,15.0,,,,,,,,
42,2020-03-15,151:119,152:134,private_transport,M,,,,,,,,,,13.0,,,,,,
42,2020-03-15,151:119,156:130,microtrip,M,,,,,13.0,,,,,,,,,,,
42,2020-03-15,151:119,156:130,private_transport,M,,,,,,,,,11.0,,,,,,,
42,2020-03-15,151:119,159:127,private_transport,F,,,,,,,,,,10.0,,,,,,
42,2020-03-15,151:119,160:110,microtrip,F,,,10.0,,,,,,,,,,,,,
42,2020-03-15,151:119,61:413,private_transport,F,,,,27.0,,,,,17.0,,,,,,,
42,2020-03-15,151:119,76:314,private_transport,F,,,,,,,,,,11.0,,,,,,
42,2020-03-15,151:119,78:302,private_transport,F,,,,,,,,,12.0,,,,,,,
42,2020-03-15,151:119,89:118,bus,M,,,13.0,,,,,,,,,,,,,
42,2020-03-15,151:119,89:118,microtrip,F,,,17.0,,,17.0,15.0,11.0,16.0,,,,,,,
42,2020-03-15,151:119,89:118,microtrip,M,,,12.0,24.0,37.0,,34.0,11.0,,18.0,,16.0,,,,
42,2020-03-15,151:119,89:118,private_transport,M,,,24.0,,,,10.0,,,,,,,,,
42,2020-03-15,151:119,90:117,microtrip,M,,,,,,13.0,,,,,,,,,,
42,2020-03-15,151:119,96:111,microtrip,M,,,,10.0,,,,,,,,,,,,
42,2020-03-15,151:119,96:111,private_transport,M,,,,,,,,,,12.0,,,,,,
42,2020-03-15,151:119,98:217,private_transport,F,,,,,,,,,26.0,,,,,,,
42,2020-03-15,151:119,9:509,private_transport,M,,,,,,,,27.0,,,,,,,,
42,2020-03-15,151:119,97:102,microtrip,F,,,10.0,,,,,,,,,,,,,
42,2020-03-15,151:119,120:166,microtrip,M,,,,,10.0,,,,,,,,,,,
42,2020-03-15,151:119,134:136,private_transport,M,,,,,17.0,,,,,,,,,,,
42,2020-03-15,151:119,137:149,private_transport,F,,,,,,,,,,20.0,,,,,,
42,2020-03-15,151:119,148:122,private_transport,F,,,,,17.0,,,,,,,,,,,
42,2020-03-15,151:119,149:121,private_transport,F,,,,,30.0,,,,,,,,,,,
42,2020-03-15,151:119,158:128,private_transport,M,,,,,14.0,,,,,,,,,,,
42,2020-03-15,151:119,87:104,microtrip,M,,,,12.0,,,,,,,,,,,,
42,2020-03-15,151:119,88:103,private_transport,M,,,,,11.0,,,,,,,,,,,
42,2020-03-15,151:119,92:115,microtrip,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,151:119,147:123,private_transport,F,,,,,,,,13.0,19.0,,,,,,,
42,2020-03-15,151:119,147:123,private_transport,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,151:119,128:142,private_transport,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,151:119,77:312,private_transport,F,,,,,,,,,12.0,,,,,,,
42,2020-03-15,152:134,100:206,private_transport,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,152:134,107:207,private_transport,M,,,,,,,14.0,,,,,,,,,
42,2020-03-15,152:134,110:168,microtrip,M,,,,10.0,,,,,,,,,,,,
42,2020-03-15,152:134,110:168,private_transport,M,,,,,,,14.0,,,,,,,,,
42,2020-03-15,152:134,130:140,microtrip,F,,,,,,,,,,,,11.0,,,,
42,2020-03-15,152:134,130:140,microtrip,M,,,,,,,,10.0,13.0,,11.0,,,,,
42,2020-03-15,152:134,153:133,microtrip,M,,,,,,,,,,,11.0,,,,,
42,2020-03-15,152:134,153:133,private_transport,F,,,,,,,,,17.0,,,,,,,
42,2020-03-15,152:134,153:133,private_transport,M,,,,10.0,,,11.0,,,14.0,,14.0,,,,
42,2020-03-15,152:134,154:132,bus,M,,,,12.0,,,12.0,,,10.0,,,,,,
42,2020-03-15,152:134,154:132,microtrip,F,,,,10.0,,25.0,10.0,17.0,16.0,,,,,,,
42,2020-03-15,152:134,154:132,microtrip,M,,,26.0,,36.0,31.0,30.0,24.0,20.0,17.0,11.0,,17.0,11.0,,
42,2020-03-15,152:134,154:132,private_transport,F,,,,,,,,,15.0,,,,,,,
42,2020-03-15,152:134,154:132,private_transport,M,,,,10.0,,20.0,22.0,,,,,18.0,,,,
42,2020-03-15,152:134,45:319,private_transport,F,,,,,,,,,51.0,,,,,,,
42,2020-03-15,152:134,83:108,microtrip,M,,,,,13.0,,,,,,,,,,,
42,2020-03-15,152:134,83:108,private_transport,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,152:134,101:205,microtrip,F,,,,,,13.0,11.0,,,,,,,,,
42,2020-03-15,152:134,101:205,private_transport,M,,,,,,,17.0,,,,,,,,,
42,2020-03-15,152:134,102:204,private_transport,M,,,,,,,11.0,,,,,,,,,
42,2020-03-15,152:134,104:202,private_transport,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,152:134,108:170,microtrip,F,,,,,12.0,,15.0,,,11.0,,,,,,
42,2020-03-15,152:134,108:170,microtrip,M,,,17.0,17.0,,,12.0,15.0,13.0,,,,,,,
42,2020-03-15,152:134,108:170,private_transport,M,,,,,,14.0,,,,,,,,,,
42,2020-03-15,152:134,114:156,private_transport,F,,,,,,,,10.0,,,,,,,,
42,2020-03-15,152:134,126:160,bus,M,,,,,,,,10.0,,,,,,,,
42,2020-03-15,152:134,126:160,microtrip,F,,,,,,15.0,27.0,10.0,,,24.0,,,,,
42,2020-03-15,152:134,126:160,microtrip,M,,,10.0,18.0,37.0,14.0,22.0,16.0,19.0,,,,,,,
42,2020-03-15,152:134,126:160,private_transport,M,,,,,,,,11.0,,,,,,,,
42,2020-03-15,152:134,127:159,bus,M,,,,,,,,,,10.0,,,,,,
42,2020-03-15,152:134,127:159,microtrip,F,,,,,18.0,25.0,,12.0,10.0,,,,,,,
42,2020-03-15,152:134,127:159,microtrip,M,,,,30.0,25.0,14.0,16.0,12.0,14.0,15.0,,,,,,
42,2020-03-15,152:134,127:159,private_transport,F,,,,,,,,,19.0,,,,,,,
42,2020-03-15,152:134,127:159,private_transport,M,,,,12.0,,13.0,,,,11.0,,,,,,
42,2020-03-15,152:134,129:141,microtrip,M,,,14.0,,12.0,21.0,16.0,15.0,13.0,,,11.0,10.0,,,
42,2020-03-15,152:134,145:125,microtrip,F,,,,,,10.0,,,,,,,,,,
42,2020-03-15,152:134,145:125,microtrip,M,,,,,,,,11.0,,,,,,,,
42,2020-03-15,152:134,146:124,bus,M,,,,,,,14.0,,,,,,,,,
42,2020-03-15,152:134,146:124,private_transport,M,,,,,,,21.0,,,,,,,,,
42,2020-03-15,152:134,151:119,microtrip,F,,,,,16.0,,,,12.0,,,,,,,
42,2020-03-15,152:134,151:119,microtrip,M,,,,,14.0,11.0,,13.0,,,,10.0,,,,
42,2020-03-15,152:134,151:119,private_transport,M,,,,,,12.0,,,,,,,,,,
42,2020-03-15,152:134,152:134,bus,M,,,,,,,,,,,,11.0,,,,
42,2020-03-15,152:134,152:134,microtrip,F,,,,,16.0,14.0,21.0,,12.0,10.0,,,,,,
42,2020-03-15,152:134,152:134,microtrip,M,,,16.0,18.0,18.0,30.0,27.0,18.0,,12.0,,,,,,
42,2020-03-15,152:134,152:134,private_transport,F,,,,,,,,,24.0,,,,,,,
42,2020-03-15,152:134,152:134,private_transport,M,,,,52.0,,29.0,,,,18.0,,35.0,,,,
42,2020-03-15,152:134,160:110,microtrip,F,,,,,,11.0,,,,,,,,,,
42,2020-03-15,152:134,160:110,microtrip,M,,,,,,,,13.0,,,,,,,,
42,2020-03-15,152:134,48:301,private_transport,M,,,44.0,,,,,,,,,,,,,
42,2020-03-15,152:134,50:412,private_transport,F,,,10.0,,,,,,,,,,,,,
42,2020-03-15,152:134,50:412,private_transport,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,152:134,61:413,private_transport,F,,,,21.0,,,,,14.0,,,,,,,
42,2020-03-15,152:134,89:118,microtrip,F,,,13.0,15.0,,,,12.0,,,,,,,,
42,2020-03-15,152:134,89:118,microtrip,M,,,10.0,11.0,14.0,,13.0,,,,,,,,,
42,2020-03-15,152:134,90:117,microtrip,F,,,,,,,13.0,,,,,,,,,
42,2020-03-15,152:134,90:117,microtrip,M,,,,15.0,,,,,14.0,,,,,,,
42,2020-03-15,152:134,96:111,private_transport,M,,,12.0,,,,,,,,,,,,,
42,2020-03-15,152:134,99:101,microtrip,F,,,10.0,10.0,,,,,,,,,,,,
42,2020-03-15,152:134,99:101,microtrip,M,,,,,,,,,11.0,,,,,,,
42,2020-03-15,152:134,9:509,private_transport,M,,,16.0,,,,,15.0,,,,,,,,
42,2020-03-15,152:134,105:201,private_transport,F,,,,,10.0,,,,,,,,,,,
42,2020-03-15,152:134,97:102,bus,M,,,,,,,19.0,,,,,,,,,
42,2020-03-15,152:134,97:102,microtrip,F,,,,,,,30.0,,,,,,,,,
42,2020-03-15,152:134,97:102,microtrip,M,,,,34.0,25.0,24.0,26.0,24.0,25.0,17.0,,,,,,
42,2020-03-15,152:134,97:102,private_transport,M,,,,,11.0,,14.0,42.0,,15.0,,,,,,
42,2020-03-15,152:134,111:167,bus,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,152:134,111:167,private_transport,M,,,,,,,25.0,,,,,,,,,
42,2020-03-15,152:134,120:166,microtrip,F,,,,,,11.0,,,,,,,,,,
42,2020-03-15,152:134,120:166,microtrip,M,,,,,,,,10.0,,,,,,,,
42,2020-03-15,152:134,121:165,private_transport,F,,,,,,,,,,15.0,,,,,,
42,2020-03-15,152:134,137:149,private_transport,F,,,,,,,,,,11.0,,,,,,
42,2020-03-15,152:134,150:120,microtrip,F,,,,,11.0,,,,,,,,,,,
42,2020-03-15,152:134,158:128,microtrip,M,,,,,,,,10.0,,,,,,,,
42,2020-03-15,152:134,158:128,private_transport,M,,,,,48.0,,,,,,,,,,,
42,2020-03-15,152:134,47:320,private_transport,F,,,,,,,,,10.0,,,,,,,
42,2020-03-15,152:134,56:416,private_transport,M,,,,,,,17.0,,,,,,,,,
42,2020-03-15,152:134,87:104,microtrip,F,,,,,,,,,10.0,,,,,,,
42,2020-03-15,152:134,87:104,microtrip,M,,,,11.0,,,10.0,,,,,,,,,
42,2020-03-15,152:134,91:116,microtrip,M,,,,,,11.0,,,,,,,,,,
42,2020-03-15,152:134,92:115,microtrip,F,,,,,,,,,11.0,,,,,,,
42,2020-03-15,152:134,93:114,microtrip,F,,,,,17.0,,,,,,,,,,,
42,2020-03-15,152:134,94:113,microtrip,M,,,,,15.0,,,,,,,,,,,
42,2020-03-15,152:134,112:158,private_transport,M,,,,,,,23.0,,,,,,,,,
42,2020-03-15,152:134,122:164,microtrip,M,,,,16.0,,,12.0,10.0,,,,11.0,,,,
42,2020-03-15,152:134,157:129,private_transport,M,,,,,,19.0,,,,,,,,,,
42,2020-03-15,152:134,57:310,private_transport,M,,,,,,,11.0,,,,,,,,,
42,2020-03-15,152:134,123:163,microtrip,F,,,,,12.0,,,,,,,,,,,
42,2020-03-15,153:133,107:207,private_transport,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,153:133,109:169,microtrip,F,,,,,11.0,,,,,,,,,,,
42,2020-03-15,153:133,109:169,microtrip,M,,,,,,,,,11.0,10.0,,,,,,
42,2020-03-15,153:133,130:140,microtrip,F,,,,,,10.0,,11.0,,11.0,,,,,,
42,2020-03-15,153:133,130:140,microtrip,M,,,,,,15.0,,16.0,,,,,,,,
42,2020-03-15,153:133,153:133,microtrip,F,,,,,,11.0,12.0,11.0,,,,,,,,
42,2020-03-15,153:133,153:133,microtrip,M,,,13.0,,,15.0,,10.0,,,,,,,,
42,2020-03-15,153:133,153:133,private_transport,F,,,,,,,,,13.0,,,,,,,
42,2020-03-15,153:133,154:132,microtrip,F,,,,,10.0,18.0,,,,,,,,,,
42,2020-03-15,153:133,154:132,microtrip,M,,,,14.0,23.0,17.0,,20.0,20.0,22.0,,,,,,
42,2020-03-15,153:133,45:319,private_transport,F,,,,,,,,,24.0,,,,,,,
42,2020-03-15,153:133,45:319,private_transport,M,,,18.0,,,,,,,,,,,,,
42,2020-03-15,153:133,83:108,microtrip,F,,,12.0,,,,,,11.0,,,,,,,
42,2020-03-15,153:133,83:108,microtrip,M,,,10.0,,,,14.0,,,,,,,,,
42,2020-03-15,153:133,101:205,microtrip,M,,,,,,12.0,,,,,,,,,,
42,2020-03-15,153:133,108:170,microtrip,F,,,,,,,,,10.0,,,,,,,
42,2020-03-15,153:133,108:170,microtrip,M,,,,,12.0,,,,,,,,,,,
42,2020-03-15,153:133,126:160,microtrip,F,,,,,,,,,,,13.0,,,,,
42,2020-03-15,153:133,126:160,microtrip,M,,,,,23.0,12.0,18.0,,,,,,,,,
42,2020-03-15,153:133,127:159,microtrip,F,,,,12.0,12.0,13.0,,,,,,,,,,
42,2020-03-15,153:133,127:159,microtrip,M,,,,12.0,15.0,,,11.0,,,,,,,,
42,2020-03-15,153:133,127:159,private_transport,M,,,,,,,,,,10.0,,,,,,
42,2020-03-15,153:133,129:141,microtrip,F,,,,,,16.0,,,,,12.0,,,,,
42,2020-03-15,153:133,129:141,microtrip,M,,,19.0,15.0,11.0,30.0,,10.0,,,,,,,,
42,2020-03-15,153:133,145:125,microtrip,F,,,,,,10.0,,,,,,,,,,
42,2020-03-15,153:133,146:124,bus,M,,,,,,,11.0,,,,,,,,,
42,2020-03-15,153:133,151:119,microtrip,F,,,,,,,,10.0,,,,,,,,
42,2020-03-15,153:133,151:119,microtrip,M,,,,,12.0,,,,,,,,,,,
42,2020-03-15,153:133,152:134,bus,M,,,,,,,,,,11.0,,,,,,
42,2020-03-15,153:133,152:134,microtrip,F,,,,12.0,,,11.0,,10.0,,,,,,,
42,2020-03-15,153:133,152:134,microtrip,M,,,,,,16.0,18.0,,,,,,,,,
42,2020-03-15,153:133,152:134,private_transport,M,,,,28.0,,,,,,,,11.0,,,,
42,2020-03-15,153:133,160:110,microtrip,F,,,,,10.0,,,,,,,,,,,
42,2020-03-15,153:133,48:301,private_transport,M,,,15.0,,,,,,,,,,,,,
42,2020-03-15,153:133,89:118,microtrip,F,,,,,,10.0,,,,,,,,,,
42,2020-03-15,153:133,89:118,microtrip,M,,,,,,,10.0,13.0,,,,,,,,
42,2020-03-15,153:133,90:117,microtrip,F,,,,,,,,,,,12.0,,,,,
42,2020-03-15,153:133,90:117,microtrip,M,,,,,,,,,,,11.0,,,,,
42,2020-03-15,153:133,96:111,microtrip,M,,,,,,,,10.0,,,,,,,,
42,2020-03-15,153:133,98:217,bus,M,,,15.0,,,,,,,,,,,,,
42,2020-03-15,153:133,98:217,microtrip,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,153:133,98:217,private_transport,M,,,25.0,,,,,,,,,,,,,
42,2020-03-15,153:133,9:509,private_transport,F,,,,10.0,,,,,,,,,,,,
42,2020-03-15,153:133,97:102,bus,M,,,,,,,14.0,,,,,,,,,
42,2020-03-15,153:133,97:102,microtrip,F,,,,,,,10.0,,,,,,,,,
42,2020-03-15,153:133,97:102,microtrip,M,,,,14.0,,,,,,10.0,,11.0,,,,
42,2020-03-15,153:133,97:102,private_transport,F,,,13.0,,,,,,,,,,,,,
42,2020-03-15,153:133,97:102,private_transport,M,,,,,,,,18.0,,11.0,,,,,,
42,2020-03-15,153:133,111:167,private_transport,F,,,,,,20.0,,,,,,,,,,
42,2020-03-15,153:133,124:162,private_transport,M,,,,,,16.0,,,,,,,,,,
42,2020-03-15,153:133,138:148,private_transport,F,,,,,,11.0,,,,,,,,,,
42,2020-03-15,153:133,144:126,private_transport,F,,,,,,17.0,,,,,,,,,,
42,2020-03-15,153:133,150:120,microtrip,M,,,,10.0,,,,,,,,,,,,
42,2020-03-15,153:133,158:128,microtrip,M,,,12.0,,,,,,,,,,,,,
42,2020-03-15,153:133,158:128,private_transport,M,,,,,,,,,12.0,,,,,,,
42,2020-03-15,153:133,88:103,private_transport,F,,,10.0,,,,,,,,,,,,,
42,2020-03-15,153:133,94:113,microtrip,M,,,,13.0,,,,,,,,,,,,
42,2020-03-15,153:133,94:113,private_transport,M,,,,,,10.0,,,,,,,,,,
42,2020-03-15,153:133,86:105,private_transport,F,,,,,,10.0,,,,,,,,,,
42,2020-03-15,153:133,112:158,private_transport,M,,,,,,,15.0,,,,,,,,,
42,2020-03-15,153:133,122:164,microtrip,M,,,,11.0,,,,,,,,,,,,
42,2020-03-15,153:133,122:164,private_transport,F,,,,,,12.0,,,,,,,,,,
42,2020-03-15,153:133,276:144,private_transport,M,,,20.0,,,,,,,,,,,,,
42,2020-03-15,153:133,123:163,microtrip,F,,,,,10.0,,,,,,,,,,,
42,2020-03-15,154:132,107:207,private_transport,M,,,,,,,14.0,,,,,,,,,
42,2020-03-15,154:132,109:169,microtrip,M,,11.0,,,,,,,,,,,,,,
42,2020-03-15,154:132,109:169,private_transport,M,,,22.0,,,,,,,,,,,,,
42,2020-03-15,154:132,130:140,microtrip,F,,,,,17.0,,,,,10.0,,,,,,
42,2020-03-15,154:132,130:140,microtrip,M,,,,16.0,21.0,51.0,,35.0,,11.0,,13.0,11.0,,,
42,2020-03-15,154:132,143:143,microtrip,M,,,,,,,11.0,,,,,,,,,
42,2020-03-15,154:132,153:133,bus,M,,,,10.0,,,,,,,,,,,,
42,2020-03-15,154:132,153:133,microtrip,F,,,,,,23.0,12.0,,15.0,13.0,11.0,13.0,,,,
42,2020-03-15,154:132,153:133,microtrip,M,,,11.0,,10.0,14.0,,10.0,10.0,22.0,,,,,,
42,2020-03-15,154:132,153:133,private_transport,M,,,,16.0,,,,,,10.0,,,,,,
42,2020-03-15,154:132,154:132,bus,M,,,,,,,18.0,,,,,,,,,
42,2020-03-15,154:132,154:132,microtrip,F,,,31.0,46.0,55.0,65.0,26.0,47.0,39.0,13.0,,,,10.0,,
42,2020-03-15,154:132,154:132,microtrip,M,,,40.0,58.0,66.0,78.0,48.0,78.0,36.0,30.0,25.0,14.0,,,,
42,2020-03-15,154:132,154:132,private_transport,M,,,,,,,17.0,,,,,,,,,
42,2020-03-15,154:132,45:319,private_transport,F,,,,,,,,,26.0,,,,,,,
42,2020-03-15,154:132,45:319,private_transport,M,,,53.0,,,,,,,,,,,,,
42,2020-03-15,154:132,83:108,microtrip,F,,14.0,21.0,,,16.0,,16.0,,,,,,,,
42,2020-03-15,154:132,83:108,microtrip,M,,,,29.0,23.0,36.0,17.0,24.0,,,11.0,,,,,
42,2020-03-15,154:132,83:108,private_transport,M,,,,,,,14.0,,,,,,,,,
42,2020-03-15,154:132,101:205,microtrip,F,,,,18.0,,,14.0,,,,,,,,,
42,2020-03-15,154:132,101:205,microtrip,M,,,18.0,20.0,,13.0,10.0,13.0,,,,14.0,,,,
42,2020-03-15,154:132,102:204,private_transport,M,,,,,,,11.0,,,,,,,,,
42,2020-03-15,154:132,104:202,private_transport,F,,,,,,33.0,,,,,,,,,,
42,2020-03-15,154:132,104:202,private_transport,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,154:132,108:170,microtrip,F,,,16.0,,20.0,19.0,,18.0,17.0,,,,,,,
42,2020-03-15,154:132,108:170,microtrip,M,,,10.0,28.0,26.0,27.0,37.0,18.0,18.0,10.0,,,10.0,,,
42,2020-03-15,154:132,108:170,private_transport,M,,,,,,30.0,,,,,,,,,,
42,2020-03-15,154:132,126:160,microtrip,F,,,,10.0,,21.0,,15.0,12.0,,,,,,,
42,2020-03-15,154:132,126:160,microtrip,M,,,17.0,22.0,22.0,11.0,13.0,18.0,,17.0,11.0,,,,,
42,2020-03-15,154:132,127:159,microtrip,F,,,,,,19.0,,14.0,14.0,,,,,,,
42,2020-03-15,154:132,127:159,microtrip,M,,,,20.0,13.0,19.0,11.0,,,,,,,,,
42,2020-03-15,154:132,127:159,private_transport,F,,,,,,16.0,,,,,,,,,,
42,2020-03-15,154:132,129:141,microtrip,F,,,16.0,29.0,31.0,35.0,11.0,,22.0,29.0,,,,,,
42,2020-03-15,154:132,129:141,microtrip,M,,,36.0,43.0,32.0,58.0,18.0,32.0,,21.0,,18.0,,,,
42,2020-03-15,154:132,141:145,bus,F,,,15.0,,,,,,,,,,,,,
42,2020-03-15,154:132,141:145,private_transport,F,,,16.0,,,,,,,,,,,,,
42,2020-03-15,154:132,145:125,microtrip,M,,,,,,,,10.0,,,,,,,,
42,2020-03-15,154:132,146:124,bus,M,,,,,,,12.0,,,,,,,,,
42,2020-03-15,154:132,146:124,microtrip,F,,,10.0,,,,,,,,,,,,,
42,2020-03-15,154:132,146:124,microtrip,M,,,,,,,,,11.0,13.0,,,,,,
42,2020-03-15,154:132,151:119,microtrip,F,,,,,14.0,13.0,,21.0,14.0,14.0,,,,,,
42,2020-03-15,154:132,151:119,microtrip,M,,,12.0,47.0,29.0,39.0,30.0,31.0,14.0,27.0,,23.0,,,,
42,2020-03-15,154:132,152:134,microtrip,F,,,11.0,17.0,,35.0,,18.0,14.0,,,,,,,
42,2020-03-15,154:132,152:134,microtrip,M,,,21.0,35.0,32.0,21.0,34.0,12.0,,22.0,,,,10.0,,
42,2020-03-15,154:132,152:134,private_transport,M,,,,14.0,,16.0,,,,,,10.0,,,,
42,2020-03-15,154:132,156:130,private_transport,M,,,,,,,,,37.0,,,,,,,
42,2020-03-15,154:132,159:127,private_transport,M,,,,,,26.0,,,,,,,,,,
42,2020-03-15,154:132,160:110,microtrip,F,,,14.0,,,,,,,,,,,,,
42,2020-03-15,154:132,160:110,microtrip,M,,,11.0,,19.0,,15.0,,,,,,,,,
42,2020-03-15,154:132,48:301,private_transport,F,,,,,,,,,23.0,,,,,,,
42,2020-03-15,154:132,48:301,private_transport,M,,,10.0,,,,,,62.0,,,,,,,
42,2020-03-15,154:132,61:413,bus,F,,,,21.0,,,,,,,,,,,,
42,2020-03-15,154:132,61:413,private_transport,F,,,,48.0,,,,,70.0,,,,,,,
42,2020-03-15,154:132,76:314,private_transport,M,,,14.0,,,,14.0,,,,,,,,,
42,2020-03-15,154:132,78:302,private_transport,F,,,,,,47.0,,,,,,,,,,
42,2020-03-15,154:132,89:118,bus,M,,,,,,,18.0,,,,,,,,,
42,2020-03-15,154:132,89:118,microtrip,F,,,,24.0,,17.0,14.0,19.0,10.0,13.0,,,10.0,,,
42,2020-03-15,154:132,89:118,microtrip,M,,,24.0,17.0,21.0,22.0,18.0,14.0,19.0,,,10.0,,,,
42,2020-03-15,154:132,90:117,microtrip,F,,,,,11.0,,11.0,,,,,,,,,
42,2020-03-15,154:132,90:117,microtrip,M,,,,11.0,,,,,11.0,,,,,,,
42,2020-03-15,154:132,96:111,private_transport,M,,,,,,12.0,,,,,,,,,,
42,2020-03-15,154:132,98:217,bus,M,,,18.0,,,,,,,,,,,,,
42,2020-03-15,154:132,98:217,microtrip,F,,,,10.0,,,,,,,,,,,,
42,2020-03-15,154:132,98:217,private_transport,M,,,50.0,,,,,,,,,,,,,
42,2020-03-15,154:132,9:509,private_transport,M,,,61.0,,,,,17.0,,,,,,,,
42,2020-03-15,154:132,105:201,private_transport,F,,,,,17.0,,,,,,,,,,,
42,2020-03-15,154:132,155:131,bus,M,,,,,,,,,10.0,,,,,,,
42,2020-03-15,154:132,97:102,bus,F,,,10.0,,,,,,,,,,,,,
42,2020-03-15,154:132,97:102,microtrip,F,,,,,,15.0,20.0,14.0,,,,,,,,
42,2020-03-15,154:132,97:102,microtrip,M,,,,,12.0,,18.0,20.0,18.0,,14.0,,,,,
42,2020-03-15,154:132,97:102,private_transport,F,,,44.0,,,,,,,,,,,,,
42,2020-03-15,154:132,97:102,private_transport,M,,,,,,,,24.0,,,,,,,,
42,2020-03-15,154:132,111:167,private_transport,F,,,,,,37.0,,,,,,,,,,
42,2020-03-15,154:132,121:165,bus,F,,,,,,,,,,16.0,,,,,,
42,2020-03-15,154:132,121:165,private_transport,F,,,,,,,,,,70.0,,,,,,
42,2020-03-15,154:132,124:162,private_transport,M,,,,,,17.0,,,,,,,,,,
42,2020-03-15,154:132,137:149,private_transport,F,,,,,,,,,,20.0,,,,,,
42,2020-03-15,154:132,137:149,private_transport,M,,,,,,30.0,,,,,,,,,,
42,2020-03-15,154:132,139:147,private_transport,F,,,13.0,,,,,,,,,,,,,
42,2020-03-15,154:132,144:126,bus,F,,,,,,21.0,,,,,,,,,,
42,2020-03-15,154:132,144:126,private_transport,F,,,,,,26.0,,,,,,,,,,
42,2020-03-15,154:132,158:128,private_transport,M,,,,,25.0,,,,,,,,,,,
42,2020-03-15,154:132,47:320,private_transport,M,,,10.0,,,,,,,,,,,,,
42,2020-03-15,154:132,87:104,private_transport,F,,,,,,10.0,,,,,,,,,,
42,2020-03-15,154:132,88:103,microtrip,M,,,,,,,,10.0,,,,,,,,
42,2020-03-15,154:132,88:103,private_transport,F,,,31.0,,,,,,,,,,,,,
42,2020-03-15,154:132,91:116,microtrip,M,,,,,12.0,,,,,,,,,,,
42,2020-03-15,154:132,91:116,private_transport,M,,,,,,,,,14.0,,,,,,,
42,2020-03-15,154:132,93:114,microtrip,F,,,,,,,,12.0,,,,,,,,
42,2020-03-15,154:132,93:114,microtrip,M,,,,,,,,,,11.0,,,,,,
42,2020-03-15,154:132,93:114,private_transport,F,,,,,,11.0,11.0,,,,,,,,,
42,2020-03-15,154:132,94:113,microtrip,M,,,,,,19.0,,13.0,12.0,,,,,,,
42,2020-03-15,154:132,94:113,private_transport,F,,,,,,,12.0,,,,,,,,,
42,2020-03-15,154:132,86:105,private_transport,F,,,,,,24.0,,,,,,,,,,
42,2020-03-15,154:132,106:208,private_transport,F,,,,,18.0,,,,,,,,,,,
42,2020-03-15,154:132,122:164,microtrip,F,,,,,,,,10.0,,,,,,,,
42,2020-03-15,154:132,122:164,microtrip,M,,,,,,10.0,,13.0,,,,,,,,
42,2020-03-15,154:132,122:164,private_transport,F,,,,,,15.0,,,,,,,,,,
42,2020-03-15,154:132,276:144,private_transport,M,,,19.0,,,,,,,,,,,,,
42,2020-03-15,154:132,123:163,bus,F,,,,,,,11.0,,,,,,,,,
42,2020-03-15,154:132,123:163,microtrip,M,,,,,,,,,12.0,,10.0,,,,,
42,2020-03-15,154:132,123:163,private_transport,F,,,,,,11.0,,,,,,,,,,
42,2020-03-15,154:132,140:146,bus,F,,,15.0,,,,,,,,,,,,,
42,2020-03-15,154:132,140:146,private_transport,F,,,18.0,,,,,,,,,,,,,
42,2020-03-15,154:132,77:312,private_transport,F,,,,,,,,,26.0,,,,,,,
42,2020-03-15,155:131,25:525,private_transport,M,,,,,,18.0,,,,,,,,,,
42,2020-03-15,155:131,45:319,private_transport,F,,26.0,,,,30.0,,,,,,,,,,
42,2020-03-15,155:131,45:319,private_transport,M,,,,72.0,,,,,,,,,,,,
42,2020-03-15,155:131,83:108,private_transport,F,,,,,15.0,,,,,,,,,,,
42,2020-03-15,155:131,101:205,bus,F,,,,,12.0,,,,,,,,,,,
42,2020-03-15,155:131,101:205,private_transport,F,,,,,13.0,,,,,,,,,,,
42,2020-03-15,155:131,103:203,private_transport,M,,,,11.0,,,,,,,,,,,,
42,2020-03-15,155:131,108:170,microtrip,M,,,10.0,,12.0,10.0,10.0,,,,,,,,,
42,2020-03-15,155:131,126:160,microtrip,M,,,11.0,,,,,,,,,,,,,
