ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359,Total_M,Total_T,Total_MT,Total,Chave_O+D
7,2019-11-21,161,157,private_transport,,,,,,,,13,,,,,,,,,,,,,,,,,13,0,13,13,161_157
7,2019-11-21,161,162,microtrip,,,,,,10,,,12,,,,,,,,,11,,,,,,,12,11,23,33,161_162
7,2019-11-21,161,204,bus,,,,,,,,,,,,,,,11,,,,,,,,,,0,0,0,11,161_204
7,2019-11-21,161,205,bus,,,,,,,,,,,,,,,,,13,,,,,,,,0,0,0,13,161_205
7,2019-11-21,162,102,private_transport,,,,,,,,,,,13,,,,,,,,,,,,,,0,0,0,13,162_102
7,2019-11-21,162,104,microtrip,,,,,,,,,,,,,10,,,,,,,,,,,,0,0,0,10,162_104
7,2019-11-21,162,105,microtrip,,,,,,,,,10,10,11,,,,,,,,,,,,,,10,0,10,31,162_105
7,2019-11-21,162,107,microtrip,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,0,10,162_107
7,2019-11-21,162,107,private_transport,,,,,,,,,,,14,,,,,,,,,,,,,,0,0,0,14,162_107
7,2019-11-21,162,108,private_transport,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,0,10,162_108
7,2019-11-21,162,110,bus,,,,,,,,,,,,,,,,,,10,,,,,,,0,10,10,10,162_110
7,2019-11-21,162,112,microtrip,,,,,,11,,13,20,,,,,,,,,12,11,,10,,,11,33,23,56,88,162_112
7,2019-11-21,162,112,private_transport,,,,,,,,,,,,,,,,,,10,19,11,,15,,,0,29,29,55,162_112
7,2019-11-21,162,115,private_transport,,,,,,,,,,,,,,,,,,,,12,,,,,0,0,0,12,162_115
7,2019-11-21,162,118,bus,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,10,10,162_118
7,2019-11-21,162,126,microtrip,,,,,,,,,,,,,,,,,,,,11,,,,,0,0,0,11,162_126
7,2019-11-21,162,127,bus,,,,,,,,,,30,,,,,,,,,,,,,,,0,0,0,30,162_127
7,2019-11-21,162,127,microtrip,20,10,,,,,15,,38,,32,11,17,17,,11,18,11,11,17,13,,12,18,38,22,60,271,162_127
7,2019-11-21,162,127,private_transport,,,,,,,,,,,,,,,,,,,,,,,12,,0,0,0,12,162_127
7,2019-11-21,162,132,bus,,,,,,,,,,,35,,,,,,,,,,,,,,0,0,0,35,162_132
7,2019-11-21,162,132,private_transport,,,,,,,,,,,18,,,,,,,,,,,,,,0,0,0,18,162_132
7,2019-11-21,162,133,bus,,,,,,,,,,,20,,,,,,,,,,,,,,0,0,0,20,162_133
7,2019-11-21,162,135,bus,,,,,,,,,,,,,,,,,,,,10,,,,,0,0,0,10,162_135
7,2019-11-21,162,135,microtrip,,,,,,,,15,,,,,,,,,,10,,,11,,,,15,10,25,36,162_135
7,2019-11-21,162,137,microtrip,,,,,,,,,,,11,,,,,,10,,,,,,,,0,0,0,21,162_137
7,2019-11-21,162,138,microtrip,,,,,,,,10,,,,,,,,,,,,,,,,,10,0,10,10,162_138
7,2019-11-21,162,139,private_transport,,,,,,,,,10,,,,,11,,,,,,,,,,,10,0,10,21,162_139
7,2019-11-21,162,141,bus,,,,,,,,,,,,,,,,,,,13,,,,,,0,13,13,13,162_141
7,2019-11-21,162,141,private_transport,,,,,,,,,,,10,,,,,,,,11,,,,,,0,11,11,21,162_141
7,2019-11-21,162,147,bus,,,,,,,,,,,,,,,,,,,12,,,,,,0,12,12,12,162_147
7,2019-11-21,162,147,private_transport,,,,,,,,,,,,,,,,,,,26,,,,,,0,26,26,26,162_147
7,2019-11-21,162,149,bus,,,,,,,,,,,,,12,,,,,,,,,,11,,0,0,0,23,162_149
7,2019-11-21,162,149,microtrip,,,,,,,12,,16,,11,17,,,12,,15,11,13,,,,,,16,24,40,107,162_149
7,2019-11-21,162,149,private_transport,,,,,,,,,,,,,16,,,,,,,,,,,,0,0,0,16,162_149
7,2019-11-21,162,151,bus,,,,12,,,,,,,,,,,,,,,,,,,,,0,0,0,12,162_151
7,2019-11-21,162,151,private_transport,,,,10,,,,,,,,,,,,,,,,,,,,,0,0,0,10,162_151
7,2019-11-21,162,152,bus,,,,10,,,,,,,,,,,,,,,25,,,,,,0,25,25,35,162_152
7,2019-11-21,162,152,private_transport,,,,,,,,,,,,,,,,,,,31,,,11,11,,0,31,31,53,162_152
7,2019-11-21,162,153,bus,,,,,,,,,,,,,,,,,,,13,,,,,,0,13,13,13,162_153
7,2019-11-21,162,154,bus,,,,,,,,,,,,,,,,,,,17,,,,,,0,17,17,17,162_154
7,2019-11-21,162,154,private_transport,,,,,,,,,,,,,,,,,,,24,,,,,,0,24,24,24,162_154
7,2019-11-21,162,155,microtrip,,,,,,,,,,,,,,,,,,,,13,,,,,0,0,0,13,162_155
7,2019-11-21,162,157,microtrip,,,,,,11,,,11,,11,11,,13,,,,,14,10,12,,,,11,14,25,93,162_157
7,2019-11-21,162,161,microtrip,,,,,,,,,,,,,,,,,,,10,11,12,,,,0,10,10,33,162_161
7,2019-11-21,162,162,microtrip,,,10,,,,28,,21,,,,,,,,,13,13,14,12,,14,,21,26,47,125,162_162
7,2019-11-21,162,162,private_transport,,,,,,,,,,,,,17,,,,,,,,,,21,,0,0,0,38,162_162
7,2019-11-21,162,165,microtrip,,,,,,,,,,,,,10,,,,,,,,,,,,0,0,0,10,162_165
7,2019-11-21,162,165,private_transport,,,,,,,,,,,11,,,,,,,,,,,,,,0,0,0,11,162_165
7,2019-11-21,162,167,private_transport,,,,,,,,,,,11,,,,,,,,,,,,,,0,0,0,11,162_167
7,2019-11-21,162,168,bus,,,,,,,,,,,,,13,,,,,,,,,,,,0,0,0,13,162_168
7,2019-11-21,162,168,private_transport,,,,,,,,,,,12,,20,,,,,,,,,,,,0,0,0,32,162_168
7,2019-11-21,162,169,bus,,,,,,,,,,11,,,11,,,,,,,,,,,,0,0,0,22,162_169
7,2019-11-21,162,169,private_transport,10,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,162_169
7,2019-11-21,162,202,private_transport,,,,,,,,,,,15,,,,,,,,,,,,,,0,0,0,15,162_202
7,2019-11-21,162,203,bus,,,,,,,,,10,,,,,,,,,,,,,,,,10,0,10,10,162_203
7,2019-11-21,162,203,microtrip,,,,,,,,,,,,,,,,,,13,12,13,,,,,0,25,25,38,162_203
7,2019-11-21,162,203,private_transport,,10,,,,,,,,,,,10,10,,,,,,,,14,14,,0,0,0,58,162_203
7,2019-11-21,162,207,bus,,,,,,,,,,12,,,,,,,,,,,,,,,0,0,0,12,162_207
7,2019-11-21,163,102,bus,,,,10,,,,,,17,11,11,10,,,,12,,,,,,,,0,0,0,71,163_102
7,2019-11-21,163,102,microtrip,16,,,,,,11,35,35,23,27,30,35,11,14,19,,25,23,15,21,12,14,,70,48,118,366,163_102
7,2019-11-21,163,102,private_transport,,,,10,,,,,,,,,,,,,,,,,,,,,0,0,0,10,163_102
7,2019-11-21,163,103,microtrip,,,,,,,,,11,,11,,11,,,12,,,,,,,,,11,0,11,45,163_103
7,2019-11-21,163,104,bus,,,,,,,,,13,,,,,16,,,,,,,,,,,13,0,13,29,163_104
7,2019-11-21,163,104,microtrip,,,,,,,,10,,,,,,,,,,,,,,,,,10,0,10,10,163_104
7,2019-11-21,163,104,private_transport,,,,,,,,,18,,13,,,,,,,,,,,,,,18,0,18,31,163_104
7,2019-11-21,163,106,microtrip,,,,,,,,,14,,,,,,,,,,,,,,,,14,0,14,14,163_106
7,2019-11-21,163,109,bus,,,,,,,,,,12,,,,,,,,,,,,,,,0,0,0,12,163_109
7,2019-11-21,163,110,bus,,,,,,,,,,,14,,,,,,,,,,,,,,0,0,0,14,163_110
7,2019-11-21,163,110,microtrip,,,,,,,,,,,,,11,,,,,,,,,,,,0,0,0,11,163_110
7,2019-11-21,163,110,private_transport,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,0,10,163_110
7,2019-11-21,163,112,private_transport,,,,,,,,,,,,,,,,,,,13,,,,,,0,13,13,13,163_112
7,2019-11-21,163,113,bus,,,,,,,,,,,,,26,15,24,,,,25,,,,,,0,25,25,90,163_113
7,2019-11-21,163,113,microtrip,,,12,,15,14,21,27,61,19,61,46,59,45,23,41,31,47,34,45,35,20,,12,88,81,169,668,163_113
7,2019-11-21,163,113,private_transport,,,,,,,,,,,,,30,40,12,,,,23,,,,,,0,23,23,105,163_113
7,2019-11-21,163,114,bus,,,,,,,,,,,15,,,,,,20,,,,,,,,0,0,0,35,163_114
7,2019-11-21,163,114,microtrip,16,,,,,,17,23,22,29,38,23,42,24,,35,24,34,36,17,12,,,,45,70,115,392,163_114
7,2019-11-21,163,114,private_transport,,,,,,,,,,,11,,,,,,15,,,,,,,,0,0,0,26,163_114
7,2019-11-21,163,117,bus,,,,,,,,,,,,,11,,,,12,,,,,,,,0,0,0,23,163_117
7,2019-11-21,163,117,microtrip,,,,,,,15,,,,,,,,,,,,,13,,,,,0,0,0,28,163_117
7,2019-11-21,163,119,microtrip,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,10,10,163_119
7,2019-11-21,163,120,bus,,,,,,,,,,,16,,,,,,,,,,,,,,0,0,0,16,163_120
7,2019-11-21,163,120,microtrip,17,10,,,,,18,15,17,,,,17,,,,,15,25,18,10,,,,32,40,72,162,163_120
7,2019-11-21,163,120,private_transport,14,,,,,,,,,,17,,10,,,,,,,,,,,,0,0,0,41,163_120
7,2019-11-21,163,121,bus,,,,,,,,,,,,,,,,,,,,10,,,,,0,0,0,10,163_121
7,2019-11-21,163,121,microtrip,,,,,,,,14,,,12,11,24,18,,20,,11,26,,,13,,,14,37,51,149,163_121
7,2019-11-21,163,121,private_transport,,,,,,,,,,,,,28,,,,,15,,,,,,,0,15,15,43,163_121
7,2019-11-21,163,122,microtrip,,,,,,,15,,12,,,,,,,,,,,10,,12,,,12,0,12,49,163_122
7,2019-11-21,163,122,private_transport,34,,,,,,,,,,,,17,,,,,,,,,,,,0,0,0,51,163_122
7,2019-11-21,163,126,private_transport,,,,,,,,,16,,,,,,,,,,,,,,,,16,0,16,16,163_126
7,2019-11-21,163,128,microtrip,,,,,,,,,,11,,,,10,,,12,13,12,,,11,,,0,25,25,69,163_128
7,2019-11-21,163,128,private_transport,,,,,,,,,,,12,,,,,,,,,,,,,,0,0,0,12,163_128
7,2019-11-21,163,129,microtrip,,,,,,,,,,,,,,,,,,,11,,,,,,0,11,11,11,163_129
7,2019-11-21,163,129,private_transport,,,,,,,,,,,,,,,,,,,17,,,,,,0,17,17,17,163_129
7,2019-11-21,163,130,bus,,,,,,,,,,,,,,,,,,,,,,10,,,0,0,0,10,163_130
7,2019-11-21,163,132,bus,,,,,,,,,,21,,,,,,,,,,,,,,,0,0,0,21,163_132
7,2019-11-21,163,132,microtrip,,,,,,,,,10,,,,11,,10,10,,,13,,,,,,10,13,23,54,163_132
7,2019-11-21,163,132,private_transport,,,,,,,,,,16,,,,,,,,,,,,,,,0,0,0,16,163_132
7,2019-11-21,163,133,bus,,,,,,,,,,15,,,,,,,,,,,,,,,0,0,0,15,163_133
7,2019-11-21,163,134,microtrip,,,,,,,,,,,,,,12,12,,14,,,,,,12,,0,0,0,50,163_134
7,2019-11-21,163,134,private_transport,,,,,,,,,,,,12,,,,,,,,,,,,,0,0,0,12,163_134
7,2019-11-21,163,135,bus,,,,,,,,,,,,,,,,,15,,,,,15,,,0,0,0,30,163_135
7,2019-11-21,163,135,private_transport,,,,,,,,17,,,,,,,,,,,,,,,,,17,0,17,17,163_135
7,2019-11-21,163,136,bus,,,,,,,,12,,,,,,,,,,,,,,,,,12,0,12,12,163_136
7,2019-11-21,163,141,bus,,,,,,,,,,12,,,,,,,,,,,,,,,0,0,0,12,163_141
7,2019-11-21,163,141,private_transport,,,,,,,,,,11,,,,,,,,,,,,,,,0,0,0,11,163_141
7,2019-11-21,163,144,bus,,,,,,,,,,,14,,,,,,,,,,,,,,0,0,0,14,163_144
7,2019-11-21,163,144,microtrip,,,,,,,,10,,,,,,11,16,,,,13,,,,,,10,13,23,50,163_144
7,2019-11-21,163,145,bus,,,,,,,14,,,,,,,,,,,,,,,,,,0,0,0,14,163_145
7,2019-11-21,163,146,private_transport,,,,,,,11,,,,,,,,,,,,,,,,,,0,0,0,11,163_146
7,2019-11-21,163,154,private_transport,,,,,,,,10,,,,,,,,,,,,,,,,,10,0,10,10,163_154
7,2019-11-21,163,159,bus,,,,,,,,,,,,,,,11,,,,,,,,,,0,0,0,11,163_159
7,2019-11-21,163,159,microtrip,,,,,,,,14,15,11,,13,,,,13,13,,19,11,,,13,,29,19,48,122,163_159
7,2019-11-21,163,159,private_transport,,,,,,,,,,,,15,,,,,,,,,,,,,0,0,0,15,163_159
7,2019-11-21,163,160,bus,,,,,,,,,10,,,,,,,,16,,,,,,12,,10,0,10,38,163_160
7,2019-11-21,163,160,microtrip,,,,13,,,,,,,,16,17,,,,13,16,,13,,,,,0,16,16,88,163_160
7,2019-11-21,163,160,private_transport,,,,,,,,,,,,,,,,,15,,,16,,,,,0,0,0,31,163_160
7,2019-11-21,163,163,bus,,,,,,,,,,,11,,,,,,16,,,,,,,,0,0,0,27,163_163
7,2019-11-21,163,163,microtrip,16,,,,,,15,18,24,12,25,27,34,19,,18,,28,15,16,,,,,42,43,85,267,163_163
7,2019-11-21,163,163,private_transport,,,,,,,,,,,15,,,,,16,14,,,,,,,,0,0,0,45,163_163
7,2019-11-21,163,164,bus,,,,,,,,,,,,11,,,,,11,,,,,,,,0,0,0,22,163_164
7,2019-11-21,163,164,microtrip,,,,12,,,17,12,,,18,,22,11,15,13,,15,18,18,,,10,,12,33,45,181,163_164
7,2019-11-21,163,164,private_transport,,,,11,,,,,,,,,10,,,12,,,,,,,,,0,0,0,33,163_164
7,2019-11-21,163,165,private_transport,,,,,,,,,,,,,,,,,,,18,,,,,,0,18,18,18,163_165
7,2019-11-21,163,167,bus,,,,,,,,,,,,,,,,,,,14,,,,,,0,14,14,14,163_167
7,2019-11-21,163,167,microtrip,,,,,,,,,,,,11,,,,,11,,13,,,12,10,,0,13,13,57,163_167
7,2019-11-21,163,167,private_transport,21,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,21,163_167
7,2019-11-21,163,168,bus,,,,,,,,,,,11,,,,,34,,,,33,,,,,0,0,0,78,163_168
7,2019-11-21,163,168,microtrip,,11,,,13,,11,23,29,21,17,19,20,12,16,16,15,32,16,,14,15,,,52,48,100,300,163_168
7,2019-11-21,163,168,private_transport,,,,,,,,,,,11,,,,,11,,,,23,,,,,0,0,0,45,163_168
7,2019-11-21,163,169,bus,,,,,,,,,,,,,,,,13,,,,,,,,,0,0,0,13,163_169
7,2019-11-21,163,169,microtrip,,,11,,,,,18,14,14,11,,19,19,,16,21,20,30,,14,16,,12,32,50,82,235,163_169
7,2019-11-21,163,170,private_transport,,,,,,,,,,,15,,,,,,,,,,,,,,0,0,0,15,163_170
7,2019-11-21,163,207,microtrip,11,,,,,,12,,,14,17,,12,,,11,13,13,,,,12,,,0,13,13,115,163_207
7,2019-11-21,164,102,bus,,,,,,,,,10,56,,19,,,,17,10,,13,,,,,,10,13,23,125,164_102
7,2019-11-21,164,102,microtrip,19,10,,,,13,34,76,66,51,65,72,76,51,49,47,53,73,80,69,48,41,12,18,142,153,295,1023,164_102
7,2019-11-21,164,102,private_transport,,,,,,,,19,,36,,12,,,,,21,,14,,,,,,19,14,33,102,164_102
7,2019-11-21,164,103,microtrip,,,,,,,,,19,,,,13,,,10,,,14,,,,,,19,14,33,56,164_103
7,2019-11-21,164,103,private_transport,,,,,,,,,,,,,,,,,,,,19,,,,,0,0,0,19,164_103
7,2019-11-21,164,104,bus,,,,,,13,,,,,,,,,,,,12,,,,,,,0,12,12,25,164_104
7,2019-11-21,164,104,microtrip,,,,,,,,16,,13,14,11,,16,,,,,,,,,11,,16,0,16,81,164_104
7,2019-11-21,164,104,private_transport,,,,,,,,,,,27,,,,,,,,,,,,,,0,0,0,27,164_104
7,2019-11-21,164,105,bus,,,,,,,,,,,,,,,,,,10,,,,,,,0,10,10,10,164_105
7,2019-11-21,164,105,microtrip,,,,,,,,,,,,,,10,,,,,,,,,,,0,0,0,10,164_105
7,2019-11-21,164,105,private_transport,,,,,,,,,10,,,,,,,,,18,,,,,,,10,18,28,28,164_105
7,2019-11-21,164,106,microtrip,,,,,,,,,,15,,,12,21,10,,,,,12,,,,,0,0,0,70,164_106
7,2019-11-21,164,106,private_transport,,,,,,,,,,,,,,,,,,,,24,,,,,0,0,0,24,164_106
7,2019-11-21,164,107,microtrip,,,,,,,10,10,,,,,,,,,,,,,,,,,10,0,10,20,164_107
7,2019-11-21,164,109,microtrip,,,,,,,,,,,,11,10,,,,,,,,,11,,,0,0,0,32,164_109
7,2019-11-21,164,110,bus,,,,,,,,,,,,,,,,,,,12,,,,,,0,12,12,12,164_110
7,2019-11-21,164,110,microtrip,,,,,,,,,,,,,,,11,,,,,,,,,,0,0,0,11,164_110
7,2019-11-21,164,111,microtrip,,,,,,12,,,,,,,,,,,,,,,,,,,0,0,0,12,164_111
7,2019-11-21,164,112,private_transport,,,,,,,,,,,,,,,,,,,17,11,,,,,0,17,17,28,164_112
7,2019-11-21,164,113,bus,,,,,,,,11,,47,,,,,44,,,,11,,,,,,11,11,22,113,164_113
7,2019-11-21,164,113,microtrip,13,,,,,,11,16,26,,26,,21,29,,,18,23,26,22,20,,12,,42,49,91,263,164_113
7,2019-11-21,164,113,private_transport,,,,,,,,,10,19,,,,,27,,,,,,,,,,10,0,10,56,164_113
7,2019-11-21,164,114,bus,,,,,,,,,10,,,,,,,12,10,,,,,,,,10,0,10,32,164_114
7,2019-11-21,164,114,microtrip,12,,10,,,,13,21,,,15,17,14,16,11,16,,12,17,,11,,12,,21,29,50,197,164_114
7,2019-11-21,164,114,private_transport,,,,,,,,,,15,,16,,,,,,,,,,,,,0,0,0,31,164_114
7,2019-11-21,164,115,bus,,,,,,,,,,12,,,,,,,11,,,,,,,,0,0,0,23,164_115
7,2019-11-21,164,115,microtrip,,,,,,,,,,,,11,10,,,12,,,12,10,,,,,0,12,12,55,164_115
7,2019-11-21,164,116,bus,,,,,,,,,,,12,,,,,,,,,,,,,,0,0,0,12,164_116
7,2019-11-21,164,116,private_transport,,,,,,,,,,11,13,,,,,,,,,,,,,,0,0,0,24,164_116
7,2019-11-21,164,117,bus,,,,,,,,,,,,,,,,,23,,,15,,,19,,0,0,0,57,164_117
7,2019-11-21,164,117,microtrip,,,,,,,,16,17,14,22,10,23,18,,,21,,21,15,,12,,15,33,21,54,204,164_117
7,2019-11-21,164,117,private_transport,,,,,,,,,,,,,,,,,17,,,15,,,,,0,0,0,32,164_117
7,2019-11-21,164,118,microtrip,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,0,10,164_118
7,2019-11-21,164,120,bus,,,,,,,,13,,,13,,22,,,,,,,,,,,,13,0,13,48,164_120
7,2019-11-21,164,120,microtrip,23,17,,,10,,43,42,41,11,33,40,40,28,15,50,29,40,40,40,40,45,28,,83,80,163,655,164_120
7,2019-11-21,164,120,private_transport,,,,,,,,33,,,12,,30,,,,,11,,10,19,,,,33,11,44,115,164_120
7,2019-11-21,164,121,bus,,,,,,,,,,,,,10,,16,,,12,,,,,,,0,12,12,38,164_121
7,2019-11-21,164,121,microtrip,21,,,,,13,22,19,29,13,23,16,38,31,17,14,22,38,35,12,26,37,18,15,48,73,121,459,164_121
7,2019-11-21,164,121,private_transport,,,,,,,11,11,,,12,,41,,,,,28,,,,,,,11,28,39,103,164_121
7,2019-11-21,164,122,bus,,,,,,,,,,,,,26,,,,,11,,,,,,,0,11,11,37,164_122
7,2019-11-21,164,122,microtrip,12,,,,,,14,22,,,,10,,,,10,14,,23,16,15,,,,22,23,45,136,164_122
7,2019-11-21,164,122,private_transport,,,,,,,,,,,,,16,,,,,,,,,,,,0,0,0,16,164_122
7,2019-11-21,164,125,bus,,,,,,,,,,,,16,,,,,,,,,,,,,0,0,0,16,164_125
7,2019-11-21,164,126,private_transport,,,,,,,,,19,,,11,,,,,,,,,,,,,19,0,19,30,164_126
7,2019-11-21,164,128,microtrip,,,,,13,,,,27,16,23,13,,,17,16,30,,20,19,16,,14,,27,20,47,224,164_128
7,2019-11-21,164,128,private_transport,,,,,,,,15,,,,,,,,,,,,,,,,,15,0,15,15,164_128
7,2019-11-21,164,129,microtrip,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,0,14,164_129
7,2019-11-21,164,130,bus,,,,,,,,,,,,,,22,,,,,,,,,,,0,0,0,22,164_130
7,2019-11-21,164,130,private_transport,,,,,,,,,,,,,,17,,,,,,,,,,,0,0,0,17,164_130
7,2019-11-21,164,132,microtrip,,,,,,,,,,,10,,10,,,,,11,13,,12,,,,0,24,24,56,164_132
7,2019-11-21,164,133,microtrip,,,,,,,,,12,,,,14,,,10,,,,12,10,,,,12,0,12,58,164_133
7,2019-11-21,164,133,private_transport,,,,,,,,,,,,10,,,,,,,,,,,,,0,0,0,10,164_133
7,2019-11-21,164,134,bus,,,,,,,,,,,,18,,,11,,,,,,,,,,0,0,0,29,164_134
7,2019-11-21,164,134,microtrip,,,,,,,10,10,14,,,,,13,16,11,,,,,12,,,,24,0,24,86,164_134
7,2019-11-21,164,135,bus,,,,,,,,17,,,,,,,,,29,,,,,20,,,17,0,17,66,164_135
7,2019-11-21,164,135,private_transport,,,,,,,,14,,,,,,,,,,,,,,15,,,14,0,14,29,164_135
7,2019-11-21,164,136,bus,,,,,,,,,,,,,,,,,19,,,,,,,,0,0,0,19,164_136
7,2019-11-21,164,136,private_transport,,,,,,,,,,,,,,10,,,,,,,,17,,,0,0,0,27,164_136
7,2019-11-21,164,137,private_transport,,,,,,,,,,,,,,,,,10,,,,,,,,0,0,0,10,164_137
7,2019-11-21,164,144,microtrip,,,,,,,,11,,,,,,,,,,,,,,,,,11,0,11,11,164_144
7,2019-11-21,164,145,bus,,,,,,,35,,,,,,,,,,,,,,,,,,0,0,0,35,164_145
7,2019-11-21,164,145,private_transport,,,,,,,16,,,,,,,,,,,,,,,,,,0,0,0,16,164_145
7,2019-11-21,164,146,bus,,,,,,,18,,,,,,,,,,,,,,,,,,0,0,0,18,164_146
7,2019-11-21,164,147,bus,,,,,,,11,,,,,,,,,,,,,,,,,,0,0,0,11,164_147
7,2019-11-21,164,153,private_transport,,,,,,,,,,,,,,,,,,,12,,,,,,0,12,12,12,164_153
7,2019-11-21,164,154,bus,,,,,,,,,,,,11,,,,,14,,,,,16,,,0,0,0,41,164_154
7,2019-11-21,164,157,private_transport,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,10,10,164_157
7,2019-11-21,164,159,bus,,,,,,,,13,17,16,,11,,13,25,,11,,,,,,,,30,0,30,106,164_159
7,2019-11-21,164,159,microtrip,18,,,,,12,13,16,30,19,30,20,41,15,27,31,28,37,29,34,,21,19,,46,66,112,440,164_159
7,2019-11-21,164,159,private_transport,,,,,,,,11,27,16,,28,,,10,14,11,,,,,,,,38,0,38,117,164_159
7,2019-11-21,164,160,bus,,,,,,,,,13,,,,,,19,,40,,,22,,,38,,13,0,13,132,164_160
7,2019-11-21,164,160,microtrip,,,,,,,18,26,36,16,18,17,40,29,13,22,41,26,29,33,18,26,,,62,55,117,408,164_160
7,2019-11-21,164,160,private_transport,,,,,,,,11,19,,,,,,,,36,,,26,,,15,,30,0,30,107,164_160
7,2019-11-21,164,163,bus,,,,,,,,,12,,,,,13,10,,10,,,,,,,,12,0,12,45,164_163
7,2019-11-21,164,163,microtrip,14,,,,,,,13,,,15,14,32,24,,,10,25,15,,,10,,,13,40,53,172,164_163
7,2019-11-21,164,163,private_transport,,,,,,,,,,,,,14,,,,,,,,,,,,0,0,0,14,164_163
7,2019-11-21,164,164,bus,,,,,,,,,,48,,19,,11,,19,13,,16,,,,,,0,16,16,126,164_164
7,2019-11-21,164,164,microtrip,19,,,,11,,25,32,36,17,56,34,61,26,24,24,46,50,29,36,26,24,14,,68,79,147,590,164_164
7,2019-11-21,164,164,private_transport,,,,,,,,,,34,,17,15,,,20,14,,15,,,,,,0,15,15,115,164_164
7,2019-11-21,164,165,bus,,,,,,,,,,12,,,,,,,,,,,,,,,0,0,0,12,164_165
7,2019-11-21,164,165,microtrip,10,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,164_165
7,2019-11-21,164,165,private_transport,,,,,,,,,,,,,,,,,,42,,16,,,,,0,42,42,58,164_165
7,2019-11-21,164,167,bus,,,,,,,,,,,,,11,,,,,,,,,,,,0,0,0,11,164_167
7,2019-11-21,164,167,microtrip,12,,,,,,17,,,15,,,,,,,12,,24,11,11,,,,0,24,24,102,164_167
7,2019-11-21,164,167,private_transport,,,,,,,,,,,,,,,,,12,,,,,,,,0,0,0,12,164_167
7,2019-11-21,164,168,bus,,,,,,,,38,,,,,12,,12,,,,,,,,,,38,0,38,62,164_168
7,2019-11-21,164,168,microtrip,19,10,,,,13,16,27,45,23,35,33,35,26,21,27,,36,33,26,24,26,,,72,69,141,475,164_168
7,2019-11-21,164,168,private_transport,,,,,,,,12,,,,,12,,,,,,,,,,,,12,0,12,24,164_168
7,2019-11-21,164,169,bus,,,,,,,,,,11,,,,,,,,,,,,,,,0,0,0,11,164_169
7,2019-11-21,164,169,microtrip,,,,,,,,12,20,13,16,12,13,,,,19,,22,17,,,,,32,22,54,144,164_169
7,2019-11-21,164,207,bus,,,,,,,,14,,,,,,,,,,,,,,,,,14,0,14,14,164_207
7,2019-11-21,164,207,microtrip,,,,,,11,,,10,,,,10,,,,,,10,,,,,,10,10,20,41,164_207
7,2019-11-21,165,102,bus,,,,,,,,33,40,,,61,43,,,,,,,,,,,,73,0,73,177,165_102
7,2019-11-21,165,102,microtrip,,,,,,12,,10,29,36,21,,37,10,25,11,20,10,32,,19,14,10,18,39,42,81,314,165_102
7,2019-11-21,165,102,private_transport,,,,,,,,21,43,,,28,59,,,,13,,,10,,,,,64,0,64,174,165_102
7,2019-11-21,165,103,bus,,,,,,,,,,,,16,16,,,,,,,,,,,,0,0,0,32,165_103
7,2019-11-21,165,103,microtrip,14,11,,,,,,,21,10,14,,,,,13,10,14,,11,,11,,,21,14,35,129,165_103
7,2019-11-21,165,103,private_transport,,,,,,,,,,,,17,19,,,,,,,,,,,,0,0,0,36,165_103
7,2019-11-21,165,104,bus,,,,,29,,,24,22,18,17,19,,,,,,,,,,,,,46,0,46,129,165_104
7,2019-11-21,165,104,microtrip,,13,13,,12,,,,19,14,21,,18,,29,20,12,23,13,12,,11,13,,19,36,55,243,165_104
7,2019-11-21,165,104,private_transport,,,40,,18,,,58,56,73,19,37,,,,,,,,,,,,,114,0,114,301,165_104
7,2019-11-21,165,105,bus,,,,,,,15,35,26,47,29,67,46,33,16,18,,36,29,19,27,,,,61,65,126,443,165_105
7,2019-11-21,165,105,microtrip,,,,,11,,,42,41,31,37,41,49,36,43,18,23,27,28,12,11,23,24,,83,55,138,497,165_105
7,2019-11-21,165,105,private_transport,,,,,,,40,32,23,26,16,64,49,15,,61,,45,37,30,25,,,,55,82,137,463,165_105
7,2019-11-21,165,106,bus,,,,,,,,37,33,,,48,,,,,,,,,,,,,70,0,70,118,165_106
7,2019-11-21,165,106,microtrip,15,,,,13,,13,16,13,17,25,,23,,25,22,,19,,15,10,,,,29,19,48,226,165_106
7,2019-11-21,165,106,private_transport,25,,,,,,,19,10,,,51,,,,,,,,,,,,,29,0,29,105,165_106
