ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359,Total_M,Total_T,Total_MT,Total,Chave_O+D
7,2019-11-22,104,104,private_transport,,,,,,,,,89,85,55,,69,,,,,,47,51,37,36,,,89,47,69,469,104_104
7,2019-11-22,104,105,bus,,,,,,,,,,,12,10,,,,,10,19,,16,11,,,,0,19,69,78,104_105
7,2019-11-22,104,105,microtrip,,11,,,,,18,23,41,29,21,29,54,29,19,25,26,41,25,26,13,27,,15,64,66,69,472,104_105
7,2019-11-22,104,105,private_transport,,,,,,,,,,,14,12,,,,,14,21,,33,13,,,,0,21,69,107,104_105
7,2019-11-22,104,106,microtrip,,,,11,,,16,13,30,17,22,28,39,27,41,17,37,25,29,17,26,16,21,15,43,54,69,447,104_106
7,2019-11-22,104,106,private_transport,,,,,,,,,,,,,25,,,,,,,,,,,,0,0,69,25,104_106
7,2019-11-22,104,107,bus,,,,,,,,,,,,,,,,,,,,18,,,,,0,0,69,18,104_107
7,2019-11-22,104,107,microtrip,,,,,,,17,18,,14,,14,37,,,,13,13,13,13,,14,,,18,26,69,166,104_107
7,2019-11-22,104,107,private_transport,,,,,,,,,,,21,,,,,,,,,17,,,,,0,0,69,38,104_107
7,2019-11-22,104,108,bus,,,,,,,,,,,,,,,,,,,16,,,,,,0,16,69,16,104_108
7,2019-11-22,104,108,private_transport,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,69,10,104_108
7,2019-11-22,104,109,bus,,,,,,,,,,,,18,,,,,,,,,,,,,0,0,69,18,104_109
7,2019-11-22,104,110,microtrip,,,,,,,,12,,,,18,10,27,,13,19,19,31,,26,,15,,12,50,69,190,104_110
7,2019-11-22,104,110,private_transport,,,,,,,29,,,,,,,,,,,,,,,,,,0,0,69,29,104_110
7,2019-11-22,104,111,microtrip,,,,,,,,,,,,,,,,,,,11,,,,,,0,11,69,11,104_111
7,2019-11-22,104,114,microtrip,,,,,,,,,,11,,,,,,,,10,,,,,,,0,10,69,21,104_114
7,2019-11-22,104,114,private_transport,,,,,,,,,,,,,,,15,,,,,,,,,,0,0,69,15,104_114
7,2019-11-22,104,115,bus,,,,,,,,,,11,,,34,,,,,,,,,30,,,0,0,69,75,104_115
7,2019-11-22,104,115,microtrip,,,,,,,18,15,37,39,58,38,61,63,41,33,61,56,36,51,51,57,14,20,52,92,69,749,104_115
7,2019-11-22,104,115,private_transport,,,,,,,,,19,18,,,19,,,,,,,,,20,,,19,0,69,76,104_115
7,2019-11-22,104,116,bus,,,,,,,,,26,44,21,,,,,,,,,,14,11,,,26,0,69,116,104_116
7,2019-11-22,104,116,microtrip,16,14,,,,,,15,31,23,34,36,62,50,30,20,40,34,25,47,37,28,23,,46,59,69,565,104_116
7,2019-11-22,104,116,private_transport,,,,,,,,,39,22,36,,16,,,,,,28,14,16,,,,39,28,69,171,104_116
7,2019-11-22,104,117,bus,,,13,,,,,,,,,,13,,,,,,,,,13,,,0,0,69,39,104_117
7,2019-11-22,104,117,microtrip,10,,,,,23,21,39,38,16,40,41,41,52,36,44,31,57,42,40,34,29,15,20,77,99,69,669,104_117
7,2019-11-22,104,117,private_transport,,,,,,,,,,,,,56,,,10,,,,,,13,,,0,0,69,79,104_117
7,2019-11-22,104,119,private_transport,,,,,,,15,,,,,,,,,,,,,,,,,,0,0,69,15,104_119
7,2019-11-22,104,120,microtrip,11,,,,,,,,10,14,,,,,,,13,10,,17,,15,,,10,10,69,90,104_120
7,2019-11-22,104,120,private_transport,,,,,,,,,,,,,,,,,,49,,,,,,,0,49,69,49,104_120
7,2019-11-22,104,121,private_transport,,,,,,10,,,,,,,,,,,,,,,,,,,0,0,69,10,104_121
7,2019-11-22,104,123,bus,,,,,,,,,,,,,,,,10,25,,,,,,,,0,0,69,35,104_123
7,2019-11-22,104,125,bus,,,,,,,,,,,,,,,,,,,21,,,,,,0,21,69,21,104_125
7,2019-11-22,104,125,microtrip,,,,,,,,,,,,,,,,,,,22,,,,,,0,22,69,22,104_125
7,2019-11-22,104,126,bus,,,,,,,17,,17,11,14,,,,,19,12,52,,,13,,,,17,52,69,155,104_126
7,2019-11-22,104,126,microtrip,15,,,,,15,17,29,42,38,41,52,48,39,25,36,33,58,50,38,18,23,31,13,71,108,69,661,104_126
7,2019-11-22,104,126,private_transport,,,,,,,21,,,15,,15,12,,,12,33,40,10,18,16,,,,0,50,69,192,104_126
7,2019-11-22,104,127,bus,,,,,,,35,,,,,,,32,,23,,,,,,,,,0,0,69,90,104_127
7,2019-11-22,104,127,microtrip,,,,,,,10,,17,10,10,18,16,20,10,18,,,29,,14,10,,,17,29,69,182,104_127
7,2019-11-22,104,127,private_transport,,,,,,,59,,,13,,,,42,,56,82,17,,,,,,,0,17,69,269,104_127
7,2019-11-22,104,128,bus,,,,,,,,,,,,,,,,,,,77,,,,,,0,77,69,77,104_128
7,2019-11-22,104,128,microtrip,,,,,,,,31,10,17,,14,24,14,,,17,15,,,13,,10,12,41,15,69,177,104_128
7,2019-11-22,104,128,private_transport,,,,,,,,,,,,,,,,,,27,31,,,,,,0,58,69,58,104_128
7,2019-11-22,104,129,bus,,,,,,,,,,,,,,,,,,52,,,,,,,0,52,69,52,104_129
7,2019-11-22,104,129,microtrip,,,,,,,,,,,12,12,,,12,,,,,12,15,,10,,0,0,69,73,104_129
7,2019-11-22,104,129,private_transport,,,,,,,,,,,,,,,,,,36,,,,,,,0,36,69,36,104_129
7,2019-11-22,104,130,microtrip,,,,,,,,,,14,,,,,,,,,,,,,,,0,0,69,14,104_130
7,2019-11-22,104,131,microtrip,,,,,,,,,15,,,,,,,,,,,,,,,,15,0,69,15,104_131
7,2019-11-22,104,132,bus,,,,,,,12,,,,,,,,,,,,,,,,,,0,0,69,12,104_132
7,2019-11-22,104,132,private_transport,,,,,,,23,,,,,,,,,,,,,,,,,,0,0,69,23,104_132
7,2019-11-22,104,133,microtrip,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,69,10,104_133
7,2019-11-22,104,134,bus,,,,,,,13,,,,,,,,,,,,,,,,,,0,0,69,13,104_134
7,2019-11-22,104,134,microtrip,,,,,,11,,,,,,,,,,,,,13,,17,11,,,0,13,69,52,104_134
7,2019-11-22,104,134,private_transport,,,,,,,17,,,,,,,,,,,,,,,,,,0,0,69,17,104_134
7,2019-11-22,104,135,bus,,,,,,,,,22,,,51,,,,,,,,,,,,,22,0,69,73,104_135
7,2019-11-22,104,135,microtrip,,,,,,,12,,18,,13,,,,,10,,25,18,29,24,16,,,18,43,69,165,104_135
7,2019-11-22,104,135,private_transport,,,,,,,,,43,,,23,,,,11,,,,,,,,,43,0,69,77,104_135
7,2019-11-22,104,136,bus,,,,,,,,,11,,,12,,,,11,,,,,,,,,11,0,69,34,104_136
7,2019-11-22,104,136,microtrip,,,,,,,,,,,,,,19,,16,,11,10,,,,,,0,21,69,56,104_136
7,2019-11-22,104,137,microtrip,10,,,,,,,,,,,,,,16,10,19,16,,,,,,,0,16,69,71,104_137
7,2019-11-22,104,137,private_transport,,,,,,,,,10,,,11,,,,,10,,,,,,,,10,0,69,31,104_137
7,2019-11-22,104,139,bus,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,69,10,104_139
7,2019-11-22,104,139,private_transport,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,69,31,104_139
7,2019-11-22,104,141,bus,,,,,,,,,,,,,,,,,,,,,,11,,,0,0,69,11,104_141
7,2019-11-22,104,142,bus,,,,,,,,,,,,,,,,,,,20,,,,,,0,20,69,20,104_142
7,2019-11-22,104,144,bus,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,69,10,104_144
7,2019-11-22,104,144,private_transport,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,69,10,104_144
7,2019-11-22,104,145,bus,,,,,,,,,16,,31,,,,,,,,,,,,,,16,0,69,47,104_145
7,2019-11-22,104,145,microtrip,,,,13,,14,,,,,,,,,,,,,,,,10,,,0,0,69,37,104_145
7,2019-11-22,104,145,private_transport,,,,,,,,,37,,32,,,,,,,,,,,,,,37,0,69,69,104_145
7,2019-11-22,104,146,bus,,,,,,,,,22,,27,,,,,,,,,,,,,,22,0,69,49,104_146
7,2019-11-22,104,146,microtrip,,,,,,,,,,,,,,,,10,,,,,16,,,,0,0,69,26,104_146
7,2019-11-22,104,146,private_transport,,,,,,,,,26,,30,,,,,,,,,,,,,,26,0,69,56,104_146
7,2019-11-22,104,147,bus,,,,,,,,,11,,,12,,,,,,,,,,,,,11,0,69,23,104_147
7,2019-11-22,104,147,microtrip,,,,,,,,,11,,,,,,,,,11,,,,,,,11,11,69,22,104_147
7,2019-11-22,104,148,bus,,,,,,,,,,,,,,,,,10,,37,,,,,,0,37,69,47,104_148
7,2019-11-22,104,148,private_transport,,,,,,,,,,,,,,,,,,,42,,,,,,0,42,69,42,104_148
7,2019-11-22,104,149,bus,,,,,,,,,,16,10,,,,,,,24,,,,,,,0,24,69,50,104_149
7,2019-11-22,104,149,microtrip,,,,,,14,,13,,,,,,,,,10,,11,,10,,,,13,11,69,58,104_149
7,2019-11-22,104,149,private_transport,,,,,,,,,,15,,,,16,,,,73,,,,,,,0,73,69,104,104_149
7,2019-11-22,104,150,private_transport,,,,,,,,,,,17,,,,,,,,,,,,,,0,0,69,17,104_150
7,2019-11-22,104,154,bus,,,,,,,,,,,,19,,,,,,,,,,,,,0,0,69,19,104_154
7,2019-11-22,104,154,microtrip,,,,,,,,,,,,,,,,,,12,13,12,12,,,,0,25,69,49,104_154
7,2019-11-22,104,154,private_transport,,,,,,,,,14,,,,,,,,,,,,,,,,14,0,69,14,104_154
7,2019-11-22,104,155,bus,,,,,,,,,11,,,,,,,,,,,,,,,,11,0,69,11,104_155
7,2019-11-22,104,155,microtrip,,,,,,,,,,,,,,12,,,,,,,,11,,,0,0,69,23,104_155
7,2019-11-22,104,155,private_transport,,,,,,,,,,,,10,,,,,,,,,,,,,0,0,69,10,104_155
7,2019-11-22,104,156,bus,,,,,,,,,,,,,,,,,22,,,,,,,,0,0,69,22,104_156
7,2019-11-22,104,156,private_transport,,,,,,,,,,,,,,,,,14,,,,,,,,0,0,69,14,104_156
7,2019-11-22,104,159,bus,,,,,,,22,,,,,,,,,,,,,,,,,,0,0,69,22,104_159
7,2019-11-22,104,159,microtrip,,,,,,,,,,,13,14,,,,,,,12,,,,,,0,12,69,39,104_159
7,2019-11-22,104,159,private_transport,,,,,,,12,,,,,,,,27,,,,,,,,,,0,0,69,39,104_159
7,2019-11-22,104,160,bus,,,48,,,,,,,,,,,,,,,,,,,18,,,0,0,69,66,104_160
7,2019-11-22,104,160,microtrip,,,,,,22,33,72,61,23,68,18,48,60,43,46,35,39,47,25,46,27,21,,133,86,69,734,104_160
7,2019-11-22,104,160,private_transport,,,27,,,,,21,,,,,,,,,,,,10,,13,,,21,0,69,71,104_160
7,2019-11-22,104,162,microtrip,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,69,10,104_162
7,2019-11-22,104,162,private_transport,,,,,,,,,,22,,,,,,,,,,,,,,12,0,0,69,34,104_162
7,2019-11-22,104,163,microtrip,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,69,10,104_163
7,2019-11-22,104,164,bus,,,,,,,46,,,,,,,,12,,,10,,,,,,,0,10,69,68,104_164
7,2019-11-22,104,164,private_transport,,,,,,,,,,,,,,,42,,,11,,,,,,,0,11,69,53,104_164
7,2019-11-22,104,165,bus,,,,,,,,,,,34,,,,,,,54,,34,,,,,0,54,69,122,104_165
7,2019-11-22,104,165,microtrip,,,,,11,23,16,16,14,12,,,14,29,12,11,16,,22,,,11,,,30,22,69,207,104_165
7,2019-11-22,104,165,private_transport,,,,,,,,,,,34,,,,,,,42,,50,12,,,,0,42,69,138,104_165
7,2019-11-22,104,166,bus,,,,,,,,,,,,,,,,,,,18,,,,,,0,18,69,18,104_166
7,2019-11-22,104,166,private_transport,,,,,,,,,,,28,,,,,,,,,,,,,,0,0,69,28,104_166
7,2019-11-22,104,167,bus,,,,,,,,,,,,,,,,,33,21,,,,,,,0,21,69,54,104_167
7,2019-11-22,104,167,microtrip,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,69,10,104_167
7,2019-11-22,104,167,private_transport,,,,,,,,,,,,,,,,,24,22,,,,,,,0,22,69,46,104_167
7,2019-11-22,104,168,bus,,,,,,,,,,,31,,,,,67,,,,,,,,,0,0,69,98,104_168
7,2019-11-22,104,168,private_transport,,,,,,,,,,,38,,,,,,,,,,,,,,0,0,69,38,104_168
7,2019-11-22,104,169,bus,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,69,10,104_169
7,2019-11-22,104,169,private_transport,,,,,,,,,,,,,,,,,,,17,,,,,,0,17,69,17,104_169
7,2019-11-22,104,170,bus,,,,,,,19,,,,,,,,,,,,,,,,,,0,0,69,19,104_170
7,2019-11-22,104,170,microtrip,,,,,,,,,,12,,,,,,,,,,,,,,,0,0,69,12,104_170
7,2019-11-22,104,170,private_transport,,,,,,,33,,,,,,,,,,,,,,,,,,0,0,69,33,104_170
7,2019-11-22,104,201,bus,,,,,,,,49,,,,,,,,,,,,,,,,,49,0,69,49,104_201
7,2019-11-22,104,201,private_transport,,,,,,,,27,,28,,,,,,,,,,,,,,,27,0,69,55,104_201
7,2019-11-22,104,202,bus,,,,,,,,,,,,,,,,52,44,,,,,,,,0,0,69,96,104_202
7,2019-11-22,104,202,private_transport,,,,,,,,,,,,,,,,,26,,,,,,,,0,0,69,26,104_202
7,2019-11-22,104,203,bus,,,,,,,,,,,,,,,,,,,31,,,,,28,0,31,69,59,104_203
7,2019-11-22,104,203,private_transport,,,,,,,,,,10,,,,,,,,,16,,,,,55,0,16,69,81,104_203
7,2019-11-22,104,207,bus,,,,,,,,,,,,,,10,,,24,,32,,,,,,0,32,69,66,104_207
7,2019-11-22,104,207,private_transport,,,,,,,,,,,21,,,,,,22,,19,,,,,,0,19,69,62,104_207
7,2019-11-22,104,208,bus,,,,,,,,14,,,,,,,,,,,,,,,,,14,0,69,14,104_208
7,2019-11-22,104,208,private_transport,,,,,,,,,,28,,,,,,,,,,,,,,,0,0,69,28,104_208
7,2019-11-22,105,102,bus,,,,,,,10,19,,43,,25,,,42,29,,11,,,,10,,,19,11,69,189,105_102
7,2019-11-22,105,102,microtrip,,,,,,,,,15,,,14,12,,,11,13,12,,,12,15,,,15,12,69,104,105_102
7,2019-11-22,105,102,private_transport,,,,,,,,34,,10,,36,,,13,16,,,,,,13,,,34,0,69,122,105_102
7,2019-11-22,105,103,microtrip,,,,,,,,,,,11,,15,15,,,,,,,,,10,,0,0,69,51,105_103
7,2019-11-22,105,104,bus,,,,,,,,,10,13,,10,,,,,13,,,,,,,,10,0,69,46,105_104
7,2019-11-22,105,104,microtrip,19,14,,,,,24,32,49,29,18,30,20,40,27,21,37,32,34,48,28,19,,10,81,66,69,531,105_104
7,2019-11-22,105,104,private_transport,,,,,,,,,,48,,13,11,,,,23,,,,,,,,0,0,69,95,105_104
7,2019-11-22,105,105,bus,,,,,,,,31,10,,13,,,13,,,,17,,15,,,,,41,17,69,99,105_105
7,2019-11-22,105,105,microtrip,,,,,,,22,36,31,28,33,29,45,16,27,,21,33,31,18,21,14,,12,67,64,69,417,105_105
7,2019-11-22,105,105,private_transport,,,,,,,,17,28,,,,25,,,,23,,,14,,,,,45,0,69,107,105_105
7,2019-11-22,105,106,microtrip,,,,,,,11,17,,,,16,18,,,,15,16,17,,15,,,,17,33,69,125,105_106
7,2019-11-22,105,106,private_transport,,,,,,,,,,,,,10,,,,,,,,,,,,0,0,69,10,105_106
7,2019-11-22,105,107,bus,,,,,,,,31,11,,14,,,,,10,,16,,,,,,,42,16,69,82,105_107
7,2019-11-22,105,107,microtrip,,,,,12,,,10,19,26,,10,28,12,10,16,,10,12,17,,,,,29,22,69,182,105_107
7,2019-11-22,105,107,private_transport,,,,,,,,15,26,,12,,,,,,,,,,,,,,41,0,69,53,105_107
7,2019-11-22,105,108,bus,,,,,,,,,,13,,26,,,,,,,,,,,,,0,0,69,39,105_108
7,2019-11-22,105,108,private_transport,,,,,,,,,,11,,,,,,,,,,,,,,,0,0,69,11,105_108
7,2019-11-22,105,109,bus,,,,,,,,,,,,22,,,,,,,,,,,,,0,0,69,22,105_109
7,2019-11-22,105,109,private_transport,,,,,,,,,,,,16,,,,,,,,,,,,,0,0,69,16,105_109
7,2019-11-22,105,110,microtrip,,,,,,,,,,,,11,,,,,,,10,,,,,,0,10,69,21,105_110
7,2019-11-22,105,110,private_transport,,,,,,,,,11,,,,,,,,,,,,24,,,,11,0,69,35,105_110
7,2019-11-22,105,111,bus,,,,,,,,,,,,,,,,,,,,,10,,,,0,0,69,10,105_111
7,2019-11-22,105,111,private_transport,,,,,,,,,21,,,,,,,,,,,,25,,,,21,0,69,46,105_111
7,2019-11-22,105,115,bus,,,,,,,,,,14,,,,,,,,,,,,,,,0,0,69,14,105_115
7,2019-11-22,105,115,microtrip,,,,,,,12,,16,,,16,12,,,,20,,,,,10,,,16,0,69,86,105_115
7,2019-11-22,105,115,private_transport,,,,,,,,,,31,,10,,,,,12,,,,,,,,0,0,69,53,105_115
7,2019-11-22,105,116,bus,,,,,,,,,,11,,,,,,,,,,,,,,,0,0,69,11,105_116
7,2019-11-22,105,116,microtrip,,,,,,,,,,13,,20,15,19,,11,13,,21,15,,,,,0,21,69,127,105_116
7,2019-11-22,105,116,private_transport,,,,,,,,,10,11,,,,,,,11,,,,,,,,10,0,69,32,105_116
7,2019-11-22,105,117,bus,,,,,,,,,,,,39,,,,,,,,,,12,,,0,0,69,51,105_117
7,2019-11-22,105,117,microtrip,,,,,,,,,14,,,15,19,12,,15,15,,14,,12,,,14,14,14,69,130,105_117
7,2019-11-22,105,117,private_transport,,,,,,,,,,,,33,,,,,,,,,,,,,0,0,69,33,105_117
7,2019-11-22,105,118,bus,,,,,,,,,,,,,,,,18,,,,,,,,,0,0,69,18,105_118
7,2019-11-22,105,120,bus,,,,,,,,,,,,,,,,,,24,,,,,,,0,24,69,24,105_120
7,2019-11-22,105,120,microtrip,,,,,,,,,10,,,,,,,,,,,,,,,,10,0,69,10,105_120
7,2019-11-22,105,126,bus,,,,,,,,,,,,28,,,,,,,,,,,,,0,0,69,28,105_126
7,2019-11-22,105,126,microtrip,,,,,,,18,10,17,19,38,43,33,23,14,14,26,29,38,32,32,11,28,,27,67,69,425,105_126
7,2019-11-22,105,126,private_transport,,,,,,,,10,,,10,38,43,,,,35,,,,,,,,10,0,69,136,105_126
7,2019-11-22,105,127,bus,,,,,,,,,,,,31,,,,,,,,,,,,,0,0,69,31,105_127
7,2019-11-22,105,127,microtrip,,,,,10,,12,14,,15,,,14,14,,18,21,,17,16,,,20,,14,17,69,171,105_127
7,2019-11-22,105,127,private_transport,,,,,,,,,,,,10,,11,,,,,,,,,,,0,0,69,21,105_127
7,2019-11-22,105,128,bus,,,,,,,,,,,,,,,,,,,13,,,,,,0,13,69,13,105_128
7,2019-11-22,105,128,microtrip,,,,,,,12,,,10,,,17,13,15,,,,,,12,,,,0,0,69,79,105_128
7,2019-11-22,105,129,bus,,,,,,,,,,,,10,,,,,,,,,,,,,0,0,69,10,105_129
7,2019-11-22,105,129,microtrip,,,,,,,,10,,,,,,,13,,,,,12,,,12,,10,0,69,47,105_129
7,2019-11-22,105,129,private_transport,,,,,,,,,,,,10,,,,,,,,,,,,,0,0,69,10,105_129
7,2019-11-22,105,130,microtrip,,,,,,,,,14,,10,,,,10,,,,12,,,,,,14,12,69,46,105_130
7,2019-11-22,105,131,bus,,,,,,,,,,,,,,,,10,,,,,,,,,0,0,69,10,105_131
7,2019-11-22,105,131,private_transport,,,,,,,,,,,,,,,,23,,,,,,,,,0,0,69,23,105_131
7,2019-11-22,105,132,bus,,,,,,,,,,,,,,,,26,,,,,,,,,0,0,69,26,105_132
7,2019-11-22,105,132,private_transport,,,,,,,,,,,,,,,,14,,,,,,,,,0,0,69,14,105_132
7,2019-11-22,105,135,microtrip,,,,,,,,,,,,10,11,,,14,,18,,,,,12,,0,18,69,65,105_135
7,2019-11-22,105,135,private_transport,,,,,,,,,,,,,,,,13,,,,,,,,,0,0,69,13,105_135
7,2019-11-22,105,136,bus,,,,,,,,,11,,,,,,,14,,,,,,,,,11,0,69,25,105_136
7,2019-11-22,105,136,microtrip,,,,,,,,,,,,,,,,,,12,,,,,,,0,12,69,12,105_136
7,2019-11-22,105,136,private_transport,,,,,,,,,,,,,,,,10,,,,,,,,,0,0,69,10,105_136
7,2019-11-22,105,137,microtrip,,,,,,,,,,,,,,,,,,11,,,,,,,0,11,69,11,105_137
7,2019-11-22,105,142,bus,,,,,,,,,,14,,,,,,,,,,,,,,,0,0,69,14,105_142
7,2019-11-22,105,142,private_transport,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,69,10,105_142
7,2019-11-22,105,145,bus,,,,,,,,,30,,,,,,,,,,,,,,,,30,0,69,30,105_145
7,2019-11-22,105,145,private_transport,,,,,,,,,39,,19,,,,,,,,,,,,,,39,0,69,58,105_145
7,2019-11-22,105,146,bus,,,,,,,,,33,,,,,,,,,,,,,,,,33,0,69,33,105_146
7,2019-11-22,105,146,private_transport,,,,,,,,,30,,,,,,,,,,,,,,,,30,0,69,30,105_146
7,2019-11-22,105,147,bus,,,,,,,,,14,,,,,,,,,,,,,,,,14,0,69,14,105_147
7,2019-11-22,105,147,private_transport,,,,,,,,,17,,,,,,,,,,,,,,,,17,0,69,17,105_147
7,2019-11-22,105,149,bus,,,,,,,,16,,,11,,,,,,,,,,,,,,16,0,69,27,105_149
7,2019-11-22,105,149,microtrip,,,,,,,,21,,,,16,,,,,12,,,11,22,13,,,21,0,69,95,105_149
7,2019-11-22,105,149,private_transport,,,,,,,,,,,,,,52,,,13,,,,,,,,0,0,69,65,105_149
7,2019-11-22,105,150,private_transport,,,,,,,,,,,13,,,,,,,,,,,,,,0,0,69,13,105_150
7,2019-11-22,105,155,microtrip,,,,,,,,,,,,,,,,,,,,,10,,,,0,0,69,10,105_155
7,2019-11-22,105,159,bus,,,,,,,,,,,,,,,,12,,,,,,,,,0,0,69,12,105_159
7,2019-11-22,105,159,microtrip,,,,,,,,,10,,,,,,,,,,,11,,,,,10,0,69,21,105_159
7,2019-11-22,105,160,bus,,,,,,,,,25,,,17,,,,17,,30,,,,19,,,25,30,69,108,105_160
7,2019-11-22,105,160,microtrip,11,,,,,12,10,,,19,15,,,14,,,,,17,,,16,,,0,17,69,114,105_160
7,2019-11-22,105,160,private_transport,,,,,,,,,18,,,29,,,,15,,31,,,10,27,,,18,31,69,130,105_160
7,2019-11-22,105,162,microtrip,,,,,,,,,,,,,,,,,,11,,,,,,,0,11,69,11,105_162
7,2019-11-22,105,164,bus,,,,,,,,,,,,,,,,,,12,,,,,,,0,12,69,12,105_164
7,2019-11-22,105,165,bus,,,,,,,,73,35,,,11,,16,,,,25,,25,,,,,108,25,69,185,105_165
7,2019-11-22,105,165,microtrip,,,,,,,16,26,25,25,22,37,38,22,37,20,26,29,32,11,,,21,,51,61,69,387,105_165
7,2019-11-22,105,165,private_transport,,,,,,,,51,62,,10,12,,10,19,18,30,,,21,,,,,113,0,69,233,105_165
7,2019-11-22,105,166,private_transport,,,,,,,,,,,35,,,,,,,,,,,,,,0,0,69,35,105_166
7,2019-11-22,105,167,bus,,,,,,,,,,,,14,,,25,,11,,,,,,,,0,0,69,50,105_167
7,2019-11-22,105,167,microtrip,,,,,,,,,,,,,,,,,,,,,,12,,,0,0,69,12,105_167
7,2019-11-22,105,167,private_transport,,,,,,,,,,,,13,,,35,,,,,,,,,,0,0,69,48,105_167
7,2019-11-22,105,168,bus,,,,,,,,,,,49,,,20,,,,,,,,,,,0,0,69,69,105_168
7,2019-11-22,105,168,private_transport,,,,,,,,,,,80,,,18,,,,,,,,,,,0,0,69,98,105_168
7,2019-11-22,105,169,bus,,,,,,,,,,11,,,,,,,,,,,,,,,0,0,69,11,105_169
7,2019-11-22,105,169,private_transport,,,,,,,,,,,18,,,11,12,,,,,,,,,,0,0,69,41,105_169
7,2019-11-22,105,170,bus,,,,,,,,,,,,,,,,,,,,,11,,,,0,0,69,11,105_170
7,2019-11-22,105,201,private_transport,,,,,,,,,,38,,,,,,,,,,,,,,,0,0,69,38,105_201
7,2019-11-22,105,203,microtrip,,,,,,,,,,,,,,,,,,,,,11,,,,0,0,69,11,105_203
7,2019-11-22,105,203,private_transport,,,,,,,,,,,,,,11,,,,,,,,,,,0,0,69,11,105_203
7,2019-11-22,105,207,bus,,,,,,,,,,10,17,,,,11,,,,,,,,,,0,0,69,38,105_207
7,2019-11-22,105,207,private_transport,,,,,,,,,,10,34,,,,,,,,,,,,,,0,0,69,44,105_207
7,2019-11-22,105,208,private_transport,,,,,,,,,,16,,,,,,,,,,,,,,,0,0,69,16,105_208
7,2019-11-22,106,102,microtrip,,12,,,,,,29,26,23,34,40,29,15,38,42,21,10,21,32,,29,17,24,55,31,69,442,106_102
7,2019-11-22,106,103,bus,,,,,,,,,,11,,,,,,,,,,,,,,,0,0,69,11,106_103
7,2019-11-22,106,103,microtrip,,10,,,,11,,,27,29,28,34,32,26,34,26,16,28,19,27,17,28,,18,27,47,69,410,106_103
7,2019-11-22,106,103,private_transport,,,,,,,,,,14,,,,,,,,,,,,,,,0,0,69,14,106_103
7,2019-11-22,106,104,bus,,,,,,,,,,11,,,27,,,,,,,,,,,,0,0,69,38,106_104
7,2019-11-22,106,104,microtrip,23,,,,,,16,30,31,21,36,25,42,38,24,13,26,36,30,48,28,29,19,,61,66,69,515,106_104
7,2019-11-22,106,104,private_transport,,,,,,,,,,10,,,18,,,,,,,,,,,,0,0,69,28,106_104
7,2019-11-22,106,105,bus,,,,,,,,,,,13,,,,,,,,,,,,,,0,0,69,13,106_105
7,2019-11-22,106,105,microtrip,,12,,,10,,,22,15,11,,16,19,,10,,26,14,,14,,,,,37,14,69,169,106_105
7,2019-11-22,106,105,private_transport,,,,,,,,,,,21,,,,,,,,,,23,,,,0,0,69,44,106_105
7,2019-11-22,106,106,microtrip,24,,,,,13,22,28,45,55,58,54,74,58,53,67,47,39,56,29,35,30,16,15,73,95,69,818,106_106
7,2019-11-22,106,106,private_transport,,,,,17,,,,,31,,,,,,,,,,,,,,,0,0,69,48,106_106
7,2019-11-22,106,107,microtrip,,,,,,,11,23,15,31,10,18,34,15,14,11,20,,28,17,,13,,,38,28,69,260,106_107
7,2019-11-22,106,107,private_transport,,,,,,,,,,,17,,,,,,,,,,19,,,,0,0,69,36,106_107
7,2019-11-22,106,110,bus,,,,,,,,,,,,,,,,,,,15,,,,,,0,15,69,15,106_110
7,2019-11-22,106,110,microtrip,,,,,,,,12,,,13,,,15,,,16,,10,,,11,10,,12,10,69,87,106_110
7,2019-11-22,106,111,microtrip,,,,,,,,,,,,,,,,,,,,,,,11,,0,0,69,11,106_111
7,2019-11-22,106,113,microtrip,,,,,,,,,,,,,,,,,,,,,,11,,,0,0,69,11,106_113
7,2019-11-22,106,114,microtrip,,,,,,,,,,,,,,,10,,,,,,,,,,0,0,69,10,106_114
7,2019-11-22,106,115,bus,,,,,,,,,,,,,11,,,,,,,,,10,,,0,0,69,21,106_115
7,2019-11-22,106,115,microtrip,16,,,,,,,14,24,12,12,13,17,,13,,,23,23,20,14,18,11,,38,46,69,230,106_115
7,2019-11-22,106,115,private_transport,,,,,,,,,,13,,,,,,,,,,,,,,,0,0,69,13,106_115
