ProjectID,Date,Origin,Destination,Modo,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1100_1159,1300_1359,1400_1459,1500_1559,1800_1859,2000_2059,2100_2159,2200_2259
42,2020-03-03,127:159,151:119,bus,,,10.0,,,,,,,,,,
42,2020-03-03,127:159,89:118,private_transport,,,11.0,,,,,,,,,,
42,2020-03-03,136:150,96:111,private_transport,,,,,,,,12.0,,,,,
42,2020-03-03,136:150,160:110,bus,,,,,,,,15.0,,,,,
42,2020-03-03,136:150,47:320,bus,,,,,,,,,,10.0,,,
42,2020-03-03,136:150,47:320,private_transport,,,,,,,,,,13.0,,,
42,2020-03-03,136:150,134:136,bus,,,,,,,,,,,,12.0,
42,2020-03-03,136:150,136:150,bus,61.0,,,,,,,,,,,,
42,2020-03-03,136:150,136:150,private_transport,64.0,,,,,,,,,,,,
42,2020-03-03,140:146,76:314,bus,,,,,,,,,,10.0,,,
42,2020-03-03,140:146,96:111,private_transport,,,,,,,,12.0,,,,,
42,2020-03-03,140:146,134:136,private_transport,,,,,,,,,,,,10.0,
42,2020-03-03,141:145,76:314,bus,,,,,,,,,,22.0,,,
42,2020-03-03,141:145,47:320,bus,,,,,,,,,,23.0,,,
42,2020-03-03,141:145,47:320,private_transport,,,,,,,,,,14.0,,,
42,2020-03-03,141:145,99:101,bus,,15.0,,,13.0,,13.0,,,,,,
42,2020-03-03,141:145,99:101,private_transport,,,,,13.0,,12.0,,,,,,
42,2020-03-03,141:145,141:145,bus,,10.0,,,10.0,,10.0,,,10.0,,,
42,2020-03-03,141:145,141:145,private_transport,,,,,10.0,,10.0,,,,,,
42,2020-03-03,145:125,155:131,private_transport,,,,,,,,,11.0,,,,
42,2020-03-03,149:121,149:121,private_transport,,,,,,,,,14.0,,,,
42,2020-03-03,149:121,110:168,bus,,,,,,,,,11.0,,,,
42,2020-03-03,149:121,123:163,bus,,,,,,,,,11.0,,,,
42,2020-03-03,150:120,149:121,private_transport,,,,,,,,,15.0,,,,
42,2020-03-03,152:134,89:118,bus,,,23.0,,,,,,,,,,
42,2020-03-03,152:134,129:141,bus,,,10.0,,,,,,,,,,
42,2020-03-03,152:134,154:132,bus,,,25.0,,,,,,,,,,
42,2020-03-03,153:133,89:118,bus,,,13.0,,,,,,,,,,
42,2020-03-03,153:133,154:132,private_transport,,,12.0,,,,,,,,,,
42,2020-03-03,157:129,99:101,private_transport,,,,,,,,23.0,,,,,
42,2020-03-03,160:110,139:147,bus,,,,,,,,,,,,,16.0
42,2020-03-03,160:110,108:170,bus,,,,,,,,,,,10.0,,
42,2020-03-03,160:110,108:170,private_transport,,,,,,,,,,,12.0,,
42,2020-03-03,160:110,118:152,bus,,,,,,,,,,,,,20.0
42,2020-03-03,160:110,159:127,bus,,,,21.0,,,,,,,,,
42,2020-03-03,160:110,159:127,private_transport,,,,27.0,,,,,,,,,
42,2020-03-03,160:110,96:111,bus,,,,,,,,,,,15.0,,
42,2020-03-03,160:110,101:205,bus,,,,,,,,,,,11.0,,
42,2020-03-03,160:110,116:154,bus,,,,,,,,,,,,,16.0
42,2020-03-03,160:110,116:154,private_transport,,,,,,,,,,,,,11.0
42,2020-03-03,45:319,136:150,private_transport,10.0,,,,,,,,,,,,
42,2020-03-03,61:413,135:135,private_transport,,,,,,98.0,,,,,,,
42,2020-03-03,61:413,134:136,private_transport,,,,,,32.0,,,,,,,
42,2020-03-03,61:413,116:154,private_transport,,,,,,19.0,,,,,,,
42,2020-03-03,61:413,133:137,private_transport,,,,,,12.0,,,,,,,
42,2020-03-03,87:104,91:116,bus,,,,10.0,,,,,,,,,
42,2020-03-03,87:104,92:115,bus,,,,30.0,,,,,,,,,
42,2020-03-03,87:104,87:104,bus,,,,45.0,,,,,,,,,
42,2020-03-03,90:117,91:116,bus,,,,,,,,,14.0,,,,
42,2020-03-03,90:117,92:115,bus,,,,,,,,,14.0,,,,
42,2020-03-03,92:115,92:115,bus,,,,16.0,,,,,,,,,
42,2020-03-03,92:115,92:115,private_transport,,,,11.0,,,,,,,,,
42,2020-03-03,92:115,87:104,bus,,,,31.0,,,,,,,,,
42,2020-03-03,92:115,87:104,private_transport,,,,11.0,,,,,,,,,
42,2020-03-03,92:115,85:106,bus,,,,10.0,,,,,,,,,
42,2020-03-03,94:113,154:132,private_transport,,,10.0,,,,,,,,,,
42,2020-03-03,96:111,139:147,private_transport,,,,,,,,,,,,,11.0
42,2020-03-03,96:111,108:170,bus,,,,,,,,,,,16.0,,
42,2020-03-03,96:111,118:152,bus,,,,,,,,,,,,,11.0
42,2020-03-03,96:111,159:127,bus,,,,18.0,,,,,,,,,
42,2020-03-03,96:111,159:127,private_transport,,,,17.0,,,,,,,,,
42,2020-03-03,96:111,96:111,private_transport,,,,,,,,,,,15.0,,
42,2020-03-03,96:111,160:110,bus,,,,,,,,,,,11.0,,
42,2020-03-03,96:111,160:110,private_transport,,,,,,,,,,,11.0,,
42,2020-03-03,96:111,102:204,bus,,,,,,,,,,,10.0,,
42,2020-03-03,98:217,276:144,bus,,,,15.0,,,,,,,,,
42,2020-03-03,98:217,276:144,private_transport,,,,10.0,,,,,,,,,
42,2020-03-03,98:217,94:113,private_transport,,,,10.0,,,,,,,,,
42,2020-03-03,98:217,98:217,private_transport,,,,22.0,,,,,,,,,
42,2020-03-03,99:101,108:170,bus,,,22.0,,,,,,,,,,
42,2020-03-03,99:101,108:170,private_transport,,,11.0,,,,,,,,,,
42,2020-03-03,99:101,120:166,bus,,,,,,,,,,47.0,,,
42,2020-03-03,99:101,152:134,bus,,,11.0,,,,,,,,,,
42,2020-03-03,99:101,99:101,bus,,27.0,,,17.0,,18.0,,,,,,
42,2020-03-03,99:101,99:101,private_transport,,22.0,,,16.0,,14.0,,,,,,
42,2020-03-03,99:101,141:145,bus,,,,,,,,,,14.0,,,
42,2020-03-03,99:101,141:145,private_transport,,12.0,,,,,,,,,,,
42,2020-03-03,99:101,91:116,bus,,,,,,,,,14.0,,,,
42,2020-03-03,99:101,134:136,private_transport,,,,,,,,,13.0,,,,
42,2020-03-03,99:101,136:150,bus,,,,,,,,,,21.0,,,
42,2020-03-03,99:101,155:131,private_transport,,,,,,,,,12.0,,,,
42,2020-03-03,99:101,156:130,bus,,,,,,,,,25.0,,,,
42,2020-03-03,99:101,156:130,private_transport,,,,,,,,,31.0,,,,
