ProjectID,Date,Origin,Destination,Modo,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
40,2020-03-11,151:119,76:314,private_transport,,79.0,,,,,,,,,,,,
40,2020-03-11,151:119,140:146,bus,,14.0,,,,,,,,,,,,
40,2020-03-11,151:119,140:146,private_transport,,22.0,,,,,,,,,,,,
40,2020-03-11,151:119,141:145,private_transport,,19.0,,,,,,,,,,,,
40,2020-03-11,151:119,47:320,private_transport,,10.0,,,,,,,,,,,,
40,2020-03-11,157:129,148:122,bus,17.0,,,,,,,,,,,,,
40,2020-03-11,157:129,111:167,bus,12.0,,,,,,,,,,,,,
40,2020-03-11,159:127,45:319,bus,,,,,,,,,,,121.0,,,
40,2020-03-11,159:127,45:319,private_transport,,,,,,,,,,,31.0,,,
40,2020-03-11,159:127,159:127,bus,,,,52.0,,,,,,,34.0,,,
40,2020-03-11,159:127,159:127,private_transport,,,,36.0,,,,,,,52.0,,,
40,2020-03-11,159:127,144:126,bus,,,,,,,,,,,17.0,,,
40,2020-03-11,159:127,144:126,private_transport,,,,,,,,,,,17.0,,,
40,2020-03-11,159:127,133:137,private_transport,,,,,,,,,,,10.0,,,
40,2020-03-11,159:127,137:149,bus,,,,,,,,,,,12.0,,,
40,2020-03-11,159:127,115:155,bus,,,,11.0,,,,,,,,,,
40,2020-03-11,45:319,132:138,private_transport,,,10.0,,,,,,,,,,,
40,2020-03-11,45:319,45:319,bus,,11.0,,,,,,,,,,,,
40,2020-03-11,45:319,45:319,private_transport,,19.0,,,,,,,,,,,,
40,2020-03-11,45:319,148:122,bus,,,,,59.0,,,,,,,,,
40,2020-03-11,45:319,148:122,private_transport,,,,,29.0,,,,,,,,,
40,2020-03-11,45:319,157:129,bus,,,,,17.0,,,,,,,,,
40,2020-03-11,45:319,157:129,private_transport,,,,,12.0,,,,,,,,,
40,2020-03-11,45:319,131:139,private_transport,,,10.0,,,,,,,,,,,
40,2020-03-11,45:319,103:203,private_transport,,,,,,,10.0,,,,,,,
40,2020-03-11,45:319,138:148,private_transport,,,,,,,12.0,,,,,,,
40,2020-03-11,45:319,111:167,bus,,,,,22.0,,,,,,,,,
40,2020-03-11,45:319,111:167,private_transport,,,,,12.0,,,,,,,,,
40,2020-03-11,45:319,127:159,bus,,,10.0,,,,,,,,,,,
40,2020-03-11,45:319,97:102,bus,,,20.0,,,,,,,,,,,
40,2020-03-11,47:320,45:319,bus,,,,,,,,,,,64.0,,,
40,2020-03-11,47:320,45:319,private_transport,,,,,,,,,,,32.0,,,
40,2020-03-11,48:301,97:102,bus,,,26.0,,,,,,,,,,,
40,2020-03-11,48:301,97:102,private_transport,,,18.0,,,,,,,,,,,
40,2020-03-11,48:301,126:160,bus,,,14.0,,,,,,,,,,,
40,2020-03-11,48:301,126:160,private_transport,,,12.0,,,,,,,,,,,
40,2020-03-11,76:314,45:319,bus,,,,,,,,,,,42.0,,,
40,2020-03-11,76:314,45:319,private_transport,,,,,,,,,,,22.0,,,
40,2020-03-11,76:314,136:150,private_transport,,,,,,25.0,,,,,,,,
40,2020-03-11,76:314,140:146,private_transport,,,,,,20.0,,,,,,,,
40,2020-03-11,76:314,117:153,private_transport,,,,,,16.0,,,,,,,,
40,2020-03-11,76:314,119:151,private_transport,,,,,,58.0,,,,,,,,
40,2020-03-11,76:314,118:152,private_transport,,,,,,40.0,,,,,,,,
40,2020-03-11,76:314,46:420,private_transport,,,,,,112.0,,,,,,,,
40,2020-03-11,77:312,97:102,bus,,,42.0,,,,,,,,,,,
40,2020-03-11,77:312,97:102,private_transport,,,10.0,,,,,,,,,,,
40,2020-03-11,87:104,116:154,bus,,,,,,16.0,,,,,,,,
40,2020-03-11,87:104,134:136,private_transport,,,,,,14.0,,,,,,,,
40,2020-03-11,87:104,135:135,bus,,,,,,49.0,,,,,,,,
40,2020-03-11,87:104,135:135,private_transport,,,,,,24.0,,,,,,,,
40,2020-03-11,87:104,139:147,bus,,,,,,12.0,,,,,,,,
40,2020-03-11,88:103,141:145,bus,,,,,,,,,,11.0,,,,
40,2020-03-11,88:103,134:136,bus,,,,,,,,,,12.0,,,,
40,2020-03-11,88:103,145:125,bus,,,,,,,,,,31.0,,,,
40,2020-03-11,88:103,145:125,private_transport,,,,,,,,,,12.0,,,,
40,2020-03-11,89:118,76:314,private_transport,,33.0,,,,,,,,,,,,
40,2020-03-11,89:118,141:145,bus,,11.0,,,,,,,,,,,,
40,2020-03-11,89:118,141:145,private_transport,,13.0,,,,,,,,,,,,
40,2020-03-11,91:116,135:135,bus,,,,,,25.0,,,,,,,,
40,2020-03-11,95:112,132:138,private_transport,10.0,,,,,,,,,,,,,
40,2020-03-11,95:112,45:319,bus,,31.0,,,,,,,,,,,,
40,2020-03-11,95:112,45:319,private_transport,,48.0,,,,,,,,,,,,
40,2020-03-11,95:112,113:157,private_transport,17.0,,,,,,,,,,,,,
40,2020-03-11,95:112,120:166,bus,,,35.0,,,,,,,,,,,
40,2020-03-11,95:112,120:166,private_transport,,,11.0,,,,,,,,,,,
40,2020-03-11,95:112,136:150,private_transport,,,11.0,,,,,,,,,,,
40,2020-03-11,95:112,140:146,bus,,,15.0,,,,,,,,,,,
40,2020-03-11,95:112,95:112,bus,21.0,,,,,,,,,,,,,
40,2020-03-11,95:112,95:112,private_transport,16.0,,,,,,,,,,,,,
40,2020-03-11,95:112,131:139,bus,11.0,,,,,,,,,,,,,
40,2020-03-11,95:112,131:139,private_transport,11.0,,,,,,,,,,,,,
40,2020-03-11,95:112,141:145,bus,,,16.0,,,,,,,,,,,
40,2020-03-11,97:102,87:104,bus,,,,,,,,,,,,,,32.0
40,2020-03-11,97:102,87:104,private_transport,,,,,,,,,,,,,,77.0
40,2020-03-11,97:102,92:115,private_transport,,,,,,,,,,,,,,42.0
40,2020-03-11,97:102,141:145,bus,,,,,,,,,,11.0,,,,
40,2020-03-11,97:102,134:136,bus,,,,,,,,,,15.0,,,,
40,2020-03-11,97:102,145:125,bus,,,,,,,,,,55.0,,,,
40,2020-03-11,97:102,145:125,private_transport,,,,,,,,,,30.0,,,,
40,2020-03-11,97:102,91:116,private_transport,,,,,,,,,,,,,,13.0
40,2020-03-11,98:217,45:319,private_transport,,,,,,,,14.0,,,,,,
