ProjectID,Date,Origin,Destination,Modo,0200_0259,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1800_1859,2300_2359
40,2019-11-12,143:143,143:143,bus,,,,,,,,10.0,,,,14.0,,
40,2019-11-12,143:143,157:129,bus,,,,,,,,,17.0,,,,,
40,2019-11-12,143:143,159:127,bus,,,,,,,,,,,,,21.0,
40,2019-11-12,143:143,159:127,private_transport,,,,,,,,,,,,,,21.0
40,2019-11-12,143:143,45:319,bus,,,,,,,,,,13.0,,,,
40,2019-11-12,143:143,100:206,bus,,,13.0,,,,,,,,17.0,11.0,,
40,2019-11-12,143:143,83:108,bus,,,,,,,10.0,,,,,,,
40,2019-11-12,143:143,83:108,private_transport,,,,,,,,11.0,,,,,,
40,2019-11-12,143:143,98:217,private_transport,,,,,,,11.0,,,,,,,
40,2019-11-12,143:143,111:167,bus,,,,,,,,,10.0,,,,,
40,2019-11-12,148:122,62:307,bus,,17.0,,,,,,,,,,,,
40,2019-11-12,148:122,62:307,private_transport,,15.0,,,,,,,,,,,,
40,2019-11-12,149:121,62:307,bus,,45.0,,,,,,,,,,,,
40,2019-11-12,149:121,62:307,private_transport,,36.0,,,,,,,,,,,,
40,2019-11-12,153:133,9:509,private_transport,,,,,,20.0,,,,,,,,
40,2019-11-12,154:132,9:509,private_transport,,,,,,73.0,,,,,,,,
40,2019-11-12,159:127,83:108,private_transport,,,,,,,,,15.0,,,,,
40,2019-11-12,159:127,98:217,bus,,,,,,,,,13.0,,,,,
40,2019-11-12,159:127,109:169,private_transport,,,,,,,,,12.0,,,,,
40,2019-11-12,159:127,128:142,bus,,,,,,,,,18.0,,,,,
40,2019-11-12,159:127,128:142,private_transport,,,,,,,,,11.0,,,,,
40,2019-11-12,159:127,130:140,bus,,,,,,,17.0,,,,,,,
40,2019-11-12,159:127,153:133,bus,,,,,,,25.0,,,,,,,
40,2019-11-12,159:127,154:132,bus,,,,,,,39.0,,,,,,,
40,2019-11-12,45:319,45:319,private_transport,,,,,,,,,,,185.0,,,
40,2019-11-12,57:310,45:319,private_transport,15.0,,,,,,,,,,,,,
40,2019-11-12,57:310,58:303,private_transport,156.0,,,,,,,,,,,,,
40,2019-11-12,57:310,68:315,private_transport,12.0,,,,,,,,,,,,,
40,2019-11-12,76:314,157:129,private_transport,,,,,,,,,12.0,,,,,
40,2019-11-12,76:314,159:127,private_transport,,,,,,,,,,,,,10.0,
40,2019-11-12,76:314,154:132,bus,,,,,,,,,,,21.0,,,
40,2019-11-12,76:314,154:132,private_transport,,,,,,,,,,,49.0,,,
40,2019-11-12,76:314,129:141,private_transport,,,,,,,,,,,17.0,,,
40,2019-11-12,76:314,152:134,private_transport,,,,,,,,,,,12.0,,,
40,2019-11-12,76:314,56:416,private_transport,,,,195.0,,,,,,,,,,
40,2019-11-12,76:314,57:310,bus,,,,,,,,,,34.0,,,,
40,2019-11-12,76:314,57:310,private_transport,,,,,,,,,,163.0,,,,
40,2019-11-12,76:314,79:415,private_transport,,,,12.0,,,,,,,,,,
40,2019-11-12,76:314,89:118,bus,,,,,,,,,,,21.0,,,
40,2019-11-12,76:314,89:118,private_transport,,,,,,,,,,,27.0,,,
40,2019-11-12,83:108,107:207,bus,,,10.0,,,,,,,,,,,
40,2019-11-12,83:108,143:143,bus,,,12.0,,,,,,,,,11.0,,
40,2019-11-12,83:108,159:127,private_transport,,,,,,,,,,,,,,29.0
40,2019-11-12,83:108,45:319,bus,,,,,,,,,,10.0,,,,
40,2019-11-12,83:108,100:206,bus,,,,,,,,,,,10.0,,,
40,2019-11-12,83:108,100:206,private_transport,,,10.0,,,,,,,,,,,
40,2019-11-12,83:108,83:108,bus,,,12.0,,,,12.0,15.0,,,,,,
40,2019-11-12,83:108,76:314,bus,,,,,,87.0,,,,,,,,
40,2019-11-12,83:108,76:314,private_transport,,,,,,36.0,,,,,,,,
40,2019-11-12,83:108,98:217,bus,,,,,,,10.0,,,,,,,
40,2019-11-12,83:108,98:217,private_transport,,,,,,,,13.0,,,,,,
40,2019-11-12,83:108,128:142,private_transport,,,,,,,11.0,,,,,,,
40,2019-11-12,86:105,62:307,bus,,,,,12.0,,,,,,,,,
40,2019-11-12,86:105,62:307,private_transport,,,,,10.0,,,,,,,,,
40,2019-11-12,87:104,62:307,bus,,,,,49.0,,,,,,,,,
40,2019-11-12,87:104,62:307,private_transport,,,,,14.0,,,,,,,,,
40,2019-11-12,91:116,62:307,bus,,,,,22.0,,,,,,,,,
40,2019-11-12,92:115,62:307,private_transport,,,,,10.0,,,,,,,,,
40,2019-11-12,98:217,143:143,private_transport,,,,,,,11.0,,,,,,,
40,2019-11-12,98:217,159:127,private_transport,,,,,,,,,,,,,,41.0
40,2019-11-12,98:217,83:108,private_transport,,,,,,,12.0,,,,,,,
40,2019-11-12,98:217,98:217,bus,,,,,,,,11.0,,,,,,
40,2019-11-12,98:217,128:142,bus,,,10.0,,,,,,,,,,,
40,2019-11-12,98:217,144:126,private_transport,,,,,,,,,,,,,,13.0
