ProjectID,Date,Origin,Destination,Modo,0000_0059,0600_0659,0700_0759,0800_0859,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1900_1959,2000_2059
40,2020-03-03,128:142,100:206,private_transport,15.0,,,,,,,,,,,,
40,2020-03-03,128:142,109:169,bus,,,,,,11.0,,,,,,,
40,2020-03-03,128:142,109:169,private_transport,,,,,,,,14.0,,,,,
40,2020-03-03,128:142,98:217,private_transport,,,,,,10.0,,,,,,,
40,2020-03-03,129:141,83:108,bus,,16.0,,11.0,,,,,,,,,
40,2020-03-03,129:141,130:140,bus,,16.0,,,,,,,,,,,
40,2020-03-03,129:141,130:140,private_transport,,13.0,,,,,,,,,,,
40,2020-03-03,129:141,129:141,bus,,18.0,,,,,,,,,,,
40,2020-03-03,138:148,87:104,bus,,,,10.0,,,,,,,,,
40,2020-03-03,139:147,153:133,bus,,,,,14.0,,,,,,,,
40,2020-03-03,139:147,154:132,bus,,,,,11.0,,,,,,,,
40,2020-03-03,140:146,139:147,bus,,,,,,,14.0,,,,,,
40,2020-03-03,140:146,140:146,bus,,,,,,,10.0,,,,,,
40,2020-03-03,140:146,141:145,bus,,,,,,,24.0,,,,,,
40,2020-03-03,141:145,140:146,bus,,,,,,,15.0,,,,,,
40,2020-03-03,141:145,141:145,bus,,,,,,,20.0,,,,,,
40,2020-03-03,143:143,103:203,private_transport,,,,,,,,15.0,,,,,
40,2020-03-03,143:143,107:207,bus,,,,,,,,,,,,,10.0
40,2020-03-03,143:143,143:143,private_transport,,,,,10.0,,,,,,,,
40,2020-03-03,143:143,83:108,bus,,,18.0,,,12.0,,,,,,,
40,2020-03-03,143:143,128:142,private_transport,,,,,10.0,,,,,,,,
40,2020-03-03,143:143,100:206,private_transport,15.0,,,,,,,,,,,,
40,2020-03-03,143:143,98:217,bus,,13.0,,,,,,,,,,,
40,2020-03-03,147:123,98:217,bus,,,,,,,,,,11.0,,,
40,2020-03-03,147:123,98:217,private_transport,,,,,,,,,,11.0,,,
40,2020-03-03,148:122,148:122,bus,,,,,,,27.0,,,,,,
40,2020-03-03,148:122,148:122,private_transport,,,,,,,17.0,,,,,,
40,2020-03-03,148:122,157:129,bus,,,,,,,10.0,,,,,,
40,2020-03-03,148:122,157:129,private_transport,,,,,,,13.0,,,,,,
40,2020-03-03,150:120,148:122,bus,,,,,,,13.0,,,,,,
40,2020-03-03,150:120,148:122,private_transport,,,,,,,10.0,,,,,,
40,2020-03-03,151:119,98:217,private_transport,,,,,,,,,,,,10.0,
40,2020-03-03,154:132,109:169,bus,,,,,,,,,,,,11.0,
40,2020-03-03,154:132,109:169,private_transport,,,,,,,,,,,,12.0,
40,2020-03-03,154:132,98:217,bus,,,,,,,,,,,,11.0,
40,2020-03-03,154:132,98:217,private_transport,,,,,,,,,,,,12.0,
40,2020-03-03,157:129,87:104,bus,,,,11.0,,,,,,,,,
40,2020-03-03,157:129,87:104,private_transport,,,,21.0,,,,,,,,,
40,2020-03-03,157:129,91:116,private_transport,,,,15.0,,,,,,,,,
40,2020-03-03,47:320,107:207,private_transport,,,,,,,,,,,,,31.0
40,2020-03-03,47:320,143:143,private_transport,,,,,,,,,,,,,27.0
40,2020-03-03,47:320,83:108,private_transport,,,,,,,,,,,,,20.0
40,2020-03-03,47:320,100:206,private_transport,,,,,,,,,,,,,38.0
40,2020-03-03,50:412,87:104,private_transport,,,,15.0,,,,,,,,,
40,2020-03-03,50:412,85:106,private_transport,,,,37.0,,,,,,,,,
40,2020-03-03,50:412,90:117,private_transport,,,,96.0,,,,,,,,,
40,2020-03-03,76:314,107:207,private_transport,,,,,,,,,,,,,10.0
40,2020-03-03,76:314,131:139,private_transport,,,,,,,,11.0,,,,,
40,2020-03-03,76:314,143:143,private_transport,,,,,,,,,,,,,20.0
40,2020-03-03,76:314,83:108,private_transport,,,,,,,,,,,,,13.0
40,2020-03-03,76:314,100:206,bus,,,,,,,,,,,10.0,,
40,2020-03-03,76:314,100:206,private_transport,,,,,,,,,,,,,30.0
40,2020-03-03,76:314,109:169,private_transport,,,,,,,,,,,,,10.0
40,2020-03-03,83:108,143:143,private_transport,,11.0,,,,,,11.0,,,,,10.0
40,2020-03-03,83:108,83:108,bus,,,,78.0,,,,,,,,,
40,2020-03-03,83:108,83:108,private_transport,12.0,,,65.0,,10.0,,,,,,,
40,2020-03-03,83:108,114:156,bus,,,29.0,,,,,,,,,,
40,2020-03-03,83:108,114:156,private_transport,,,15.0,,,,,,,,,,
40,2020-03-03,83:108,128:142,bus,,,,,,11.0,,,,,,,
40,2020-03-03,83:108,128:142,private_transport,11.0,,,,,11.0,,,,,,,
40,2020-03-03,83:108,92:115,bus,,,10.0,,,,,,,,,,
40,2020-03-03,83:108,109:169,bus,,,,17.0,,,,,,,,,
40,2020-03-03,83:108,109:169,private_transport,,,,14.0,,,,,,,,,
40,2020-03-03,83:108,87:104,bus,,,14.0,,,,,,,,,,
40,2020-03-03,83:108,98:217,bus,,,20.0,,,,,,,,,,
40,2020-03-03,83:108,98:217,private_transport,,,17.0,,,,,18.0,,,,,
40,2020-03-03,83:108,110:168,bus,,,34.0,,58.0,,,,,,,,
40,2020-03-03,83:108,110:168,private_transport,,,13.0,,60.0,,,,,,,,
40,2020-03-03,83:108,147:123,bus,,,34.0,,,,,,,,,,
40,2020-03-03,83:108,147:123,private_transport,,,11.0,,,,,,,,,,
40,2020-03-03,83:108,149:121,private_transport,,,,,14.0,,,,,,,,
40,2020-03-03,83:108,158:128,bus,,,,,,96.0,,,,,,,
40,2020-03-03,83:108,158:128,private_transport,,,,,,35.0,,,,,,,
40,2020-03-03,83:108,88:103,bus,,,,,,15.0,,,,,,,
40,2020-03-03,83:108,97:102,bus,,,,,,32.0,,,,,,,
40,2020-03-03,84:107,87:104,bus,,,,10.0,,,,,,,,,
40,2020-03-03,95:112,143:143,private_transport,,,,,,,,,14.0,,,,
40,2020-03-03,95:112,152:134,bus,,,,,10.0,,,,,,,,
40,2020-03-03,95:112,153:133,bus,,,,,14.0,,,,,,,,
40,2020-03-03,95:112,98:217,bus,,,,,,,,,18.0,,,,
40,2020-03-03,95:112,94:113,bus,,,,,10.0,,,,,,,,
40,2020-03-03,98:217,107:207,private_transport,15.0,,,,,,,,,,,,
40,2020-03-03,98:217,143:143,bus,,,,,,12.0,,,,,,,
40,2020-03-03,98:217,143:143,private_transport,15.0,,,,,11.0,,,,,,,
40,2020-03-03,98:217,83:108,private_transport,13.0,,,,,,,,,,,,
40,2020-03-03,98:217,128:142,bus,,11.0,,,,,,,,,,,
40,2020-03-03,98:217,128:142,private_transport,,,,,,,,15.0,,,,,
40,2020-03-03,98:217,100:206,private_transport,13.0,,,,,,,,,,,,
40,2020-03-03,98:217,87:104,bus,,,17.0,,,,,,,,,,
