ProjectID,Date,Origin,Destination,Modo,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
40,2019-11-13,90:117,140:146,bus,,,,,,,,30.0,,,,,,,
40,2019-11-13,90:117,109:169,private_transport,,,,,,,16.0,,,,,,,,
40,2019-11-13,90:117,135:135,bus,13.0,,,,,,,,,,,,,,
40,2019-11-13,90:117,135:135,private_transport,,,,,,,,,,,,12.0,,,
40,2019-11-13,90:117,58:303,private_transport,,,177.0,,,,,,,,,,,,
40,2019-11-13,90:117,61:413,private_transport,,,,,,,,,,114.0,,,,,
40,2019-11-13,90:117,76:314,private_transport,,,,,,,,,,,,,103.0,,
40,2019-11-13,90:117,50:412,private_transport,,,143.0,,,,,140.0,,,170.0,,,,
40,2019-11-13,90:117,78:302,private_transport,,,14.0,,,,,,,,,,,,
40,2019-11-13,90:117,90:117,bus,,,,,,,,,,49.0,,,,,
40,2019-11-13,90:117,90:117,private_transport,,,,,,,,,,17.0,,,,,
40,2019-11-13,90:117,88:103,bus,,,,,,,,,,11.0,,,,,
40,2019-11-13,90:117,85:106,bus,,,,,,,,,,23.0,,,,,
40,2019-11-13,90:117,149:121,bus,,,,,,,15.0,,,,,,,,
40,2019-11-13,90:117,149:121,private_transport,,,,,,,13.0,,,,,,,,
40,2019-11-13,90:117,68:315,private_transport,,,,,,,,,,,12.0,,,,
40,2019-11-13,91:116,121:165,bus,15.0,,,,,,,,,,,,,,
40,2019-11-13,91:116,111:167,bus,25.0,,,,,,,,,,,,,,
40,2019-11-13,91:116,111:167,private_transport,22.0,,,,,,,,,,,,,,
40,2019-11-13,91:116,126:160,bus,,,,,,,11.0,,,,,,,,
40,2019-11-13,91:116,90:117,bus,,,,,,,,11.0,,,,,,,
40,2019-11-13,92:115,121:165,bus,10.0,,,,,,,,,,,,,,
40,2019-11-13,92:115,109:169,private_transport,,,,,,,,,,11.0,,,,,
40,2019-11-13,92:115,58:303,private_transport,,,27.0,,,,,,,,,,,,
40,2019-11-13,92:115,111:167,bus,14.0,,,,,,,,,,,,,,
40,2019-11-13,92:115,50:412,private_transport,,,14.0,,,,,,,,,,,,
40,2019-11-13,92:115,98:217,bus,,,,,,,,,,11.0,,,,,
40,2019-11-13,92:115,98:217,private_transport,,,,,,,,,,14.0,,,,,
40,2019-11-13,92:115,276:144,private_transport,,,,,,,,,,11.0,,,,,
40,2019-11-13,93:114,127:159,private_transport,,,,,,,10.0,,,10.0,,,,,
40,2019-11-13,93:114,97:102,bus,,,,,,,10.0,,,,,,,,
40,2019-11-13,93:114,97:102,private_transport,,,,,,,12.0,,,,,,,,
40,2019-11-13,93:114,126:160,bus,,,,,,,,,,10.0,,,,,
40,2019-11-13,94:113,127:159,bus,,,,,,,,,,35.0,,,,,
40,2019-11-13,94:113,127:159,private_transport,,,,,,,,,,41.0,,,,,
40,2019-11-13,94:113,97:102,bus,,,,,,,,,,11.0,,,,,
40,2019-11-13,94:113,126:160,bus,,,,,,,,,,12.0,,,,,
40,2019-11-13,94:113,126:160,private_transport,,,,,,,,,,24.0,,,,,
40,2019-11-13,94:113,152:134,private_transport,,,,,,,,,,14.0,,,,,
40,2019-11-13,95:112,110:168,bus,,,,47.0,,,,,,,,,,,
40,2019-11-13,95:112,110:168,private_transport,,,,16.0,,,,,,,,,,,
40,2019-11-13,95:112,109:169,private_transport,,,,12.0,,,,,,,,,,,
40,2019-11-13,95:112,95:112,bus,,,,,,29.0,,,,,,,,,
40,2019-11-13,95:112,149:121,bus,,,,14.0,,,,,,,,,,,
40,2019-11-13,95:112,149:121,private_transport,,,,11.0,,,,,,,,,,,
40,2019-11-13,95:112,113:157,bus,,,,,,26.0,,,,,,,,,
40,2019-11-13,97:102,144:126,bus,,,,,,,,,,,,,,,12.0
40,2019-11-13,97:102,159:127,bus,,,,,,,,,,,,,,,17.0
40,2019-11-13,97:102,122:164,bus,,,,,,,10.0,,,,,,,,
40,2019-11-13,97:102,122:164,private_transport,,,,,,,12.0,,,,,,,,
40,2019-11-13,97:102,127:159,bus,,,,,,,13.0,,,,,,,,
40,2019-11-13,97:102,156:130,bus,,,52.0,,,,,,,,,,,,
40,2019-11-13,97:102,156:130,private_transport,,,62.0,,,,,,,,,,,,
40,2019-11-13,97:102,58:303,bus,,,,,,,,11.0,,,,,,,
40,2019-11-13,97:102,103:203,bus,,,,,,,,17.0,,,,,,,
40,2019-11-13,97:102,103:203,private_transport,,,,,,,,11.0,,,,,,,
40,2019-11-13,97:102,93:114,bus,,,,,,,10.0,,,,,,,,
40,2019-11-13,97:102,93:114,private_transport,,,,,,,10.0,,,,,,,,
40,2019-11-13,97:102,155:131,bus,,,10.0,,,,,,,,,,,,
40,2019-11-13,97:102,155:131,private_transport,,,23.0,,,,,,,,,,,,
40,2019-11-13,97:102,158:128,private_transport,,,,,,,,,,,,,11.0,,
40,2019-11-13,98:217,109:169,bus,,,,15.0,,,,,,,,,,,
40,2019-11-13,98:217,109:169,private_transport,,,,10.0,,,,,,,,,,,
40,2019-11-13,98:217,98:217,bus,,,,12.0,,,,,,,,,,,
40,2019-11-13,9:509,58:303,private_transport,,,20.0,,,,,,,,,,,,
