ProjectID,Date,Origin,Destination,Modo,0100_0159,0200_0259,0500_0559,0600_0659,0700_0759,0800_0859,1000_1059,1100_1159,1200_1259,1300_1359,1500_1559,1700_1759,1800_1859
40,2019-11-19,127:159,98:217,bus,,,,,,,,,,,,13.0,
40,2019-11-19,127:159,98:217,private_transport,,,,,,,,,,,,11.0,
40,2019-11-19,128:142,109:169,private_transport,12.0,,,,,,,,,,,,
40,2019-11-19,129:141,76:314,private_transport,,,,,,,,,,117.0,,,
40,2019-11-19,130:140,76:314,private_transport,,,,,14.0,,,,,,,,
40,2019-11-19,133:137,128:142,bus,,,,,,15.0,,,,,,,
40,2019-11-19,133:137,143:143,bus,,,,,,17.0,,,,,,,
40,2019-11-19,133:137,109:169,bus,,,,,,22.0,,,,,,,
40,2019-11-19,133:137,83:108,bus,,,,,,19.0,,,,,,,
40,2019-11-19,133:137,98:217,bus,,,,,,16.0,,,,,,,
40,2019-11-19,134:136,83:108,bus,,,,,,15.0,,,,,,,
40,2019-11-19,134:136,160:110,bus,,,,,13.0,,,,,,,,
40,2019-11-19,143:143,128:142,private_transport,10.0,,,,,,,,,,,,
40,2019-11-19,143:143,143:143,private_transport,11.0,,,,,,,,,,,,
40,2019-11-19,143:143,98:217,bus,,,,,,,,,11.0,,,,
40,2019-11-19,144:126,128:142,bus,,,,,,16.0,,,,,,,
40,2019-11-19,144:126,83:108,bus,,,,,,20.0,,,,,,,
40,2019-11-19,144:126,98:217,bus,,,,,,18.0,,,,,,,
40,2019-11-19,146:124,128:142,bus,,,,,19.0,,,,,,,,
40,2019-11-19,146:124,143:143,bus,,,,,14.0,,,,,,,,
40,2019-11-19,146:124,76:314,bus,,,,,,,,,,,55.0,,
40,2019-11-19,146:124,76:314,private_transport,,,,113.0,,,,,,,51.0,,
40,2019-11-19,146:124,109:169,bus,,,,,23.0,,,,,,,,
40,2019-11-19,146:124,109:169,private_transport,,,,,16.0,,,,,,,,
40,2019-11-19,146:124,83:108,bus,,,,,17.0,,,,,,,,
40,2019-11-19,146:124,83:108,private_transport,,,,,17.0,,,,,,,,
40,2019-11-19,146:124,98:217,bus,,,,,12.0,,,,,,,,
40,2019-11-19,146:124,98:217,private_transport,,,,,16.0,,,,,,,,
40,2019-11-19,151:119,76:314,private_transport,,,,12.0,,,,,,,,,
40,2019-11-19,153:133,76:314,bus,,,,,32.0,,,,,,,,
40,2019-11-19,153:133,76:314,private_transport,,,,,17.0,,,,,,,,
40,2019-11-19,154:132,76:314,bus,,,,,60.0,,,,,,,,
40,2019-11-19,154:132,76:314,private_transport,,,,,34.0,,,,,,,,
40,2019-11-19,156:130,160:110,bus,,,,,17.0,,,,,,,,
40,2019-11-19,156:130,160:110,private_transport,,,,,10.0,,,,,,,,
40,2019-11-19,156:130,102:204,bus,,,,,11.0,,,,,,,,
40,2019-11-19,156:130,108:170,bus,,,,,11.0,,,,,,,,
40,2019-11-19,156:130,126:160,private_transport,,,,,11.0,,,,,,,,
40,2019-11-19,156:130,96:111,bus,,,,,14.0,,,,,,,,
40,2019-11-19,160:110,57:310,private_transport,,15.0,,,,,,,,,,,
40,2019-11-19,45:319,45:319,private_transport,,,,,,,175.0,,,,,,
40,2019-11-19,62:307,32:532,private_transport,,,,,,,,,,,,,18.0
40,2019-11-19,62:307,9:509,private_transport,,,,,,,,,,,,,107.0
40,2019-11-19,64:306,76:314,private_transport,,,,,,,,163.0,,,,,
40,2019-11-19,76:314,76:314,bus,,,,,,,56.0,,,,,,
40,2019-11-19,76:314,76:314,private_transport,,,,,,,100.0,,,,,,
40,2019-11-19,76:314,45:319,private_transport,,,,,,158.0,,,,,,,
40,2019-11-19,76:314,133:137,private_transport,,,18.0,,,,,,,,,,
40,2019-11-19,76:314,134:136,private_transport,,,51.0,,,,,,,,,,
40,2019-11-19,76:314,135:135,private_transport,,,23.0,,,,,,,,,,
40,2019-11-19,76:314,155:131,private_transport,,,67.0,,,,,,,,,,
40,2019-11-19,79:415,128:142,private_transport,,,,,,,,,,,,18.0,
40,2019-11-19,79:415,143:143,private_transport,,,,,,,,,,,,30.0,
40,2019-11-19,79:415,109:169,private_transport,,,,,,,,,,,,31.0,
40,2019-11-19,79:415,83:108,private_transport,,,,,,,,,,,,53.0,
40,2019-11-19,79:415,98:217,private_transport,,,,,,,,,,,,44.0,
40,2019-11-19,83:108,128:142,private_transport,10.0,,,,,,,,,,,,13.0
40,2019-11-19,83:108,143:143,private_transport,,,,,,,,,,,,,10.0
40,2019-11-19,83:108,159:127,bus,,,,,,,,,,,,77.0,
40,2019-11-19,83:108,83:108,private_transport,18.0,,,,,,,,,,,,
40,2019-11-19,83:108,98:217,bus,,,,,,,,,14.0,,,,
40,2019-11-19,83:108,137:149,bus,,,,,,,,,,,,14.0,
40,2019-11-19,83:108,144:126,bus,,,,,,,,,,,,12.0,
40,2019-11-19,83:108,144:126,private_transport,,,,,,,,,,,,12.0,
40,2019-11-19,89:118,76:314,private_transport,,,,,,,,,,20.0,,,
40,2019-11-19,90:117,83:108,bus,,,,,,,,,,,11.0,,
40,2019-11-19,90:117,100:206,bus,,,,,,,,,,,10.0,,
40,2019-11-19,90:117,57:310,private_transport,,32.0,,,,,,,,,,,
40,2019-11-19,91:116,109:169,bus,,,,,,10.0,,,,,,,
40,2019-11-19,91:116,96:111,bus,,,,,13.0,,,,,,,,
40,2019-11-19,97:102,100:206,bus,,,,,,,,,,,10.0,,
40,2019-11-19,98:217,128:142,bus,,,,,,,,,,,,,10.0
40,2019-11-19,98:217,128:142,private_transport,10.0,,,,,,,,,,,,
40,2019-11-19,98:217,109:169,bus,,,,,,,,,11.0,,,,13.0
40,2019-11-19,98:217,109:169,private_transport,,,,,,,,,13.0,,,,
40,2019-11-19,98:217,98:217,bus,,,,,,,,,16.0,,,,
40,2019-11-19,98:217,98:217,private_transport,14.0,,,,,,,,,,,,
40,2019-11-19,98:217,276:144,bus,,,,,,,,,11.0,,,,
