ProjectID,Date,Origin,Destination,Modo,0000_0059,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1500_1559,1700_1759,1800_1859,2000_2059,2200_2259,2300_2359
40,2019-11-13,159:127,144:126,bus,,,,,,,,,19.0,,,,,,
40,2019-11-13,159:127,144:126,private_transport,,,,,,,,,16.0,,,,,,
40,2019-11-13,276:144,25:525,private_transport,,,,,,,,,14.0,,,,,,
40,2019-11-13,276:144,76:314,bus,,,,,19.0,,,,,,,,,,
40,2019-11-13,276:144,76:314,private_transport,,,,,10.0,,,,,,,,,,
40,2019-11-13,276:144,159:127,bus,,,14.0,,,,,,,,,,,,
40,2019-11-13,45:319,58:303,private_transport,,,,,,,,,,19.0,,,,,
40,2019-11-13,45:319,25:525,private_transport,,,,13.0,,,,,,,,,,,
40,2019-11-13,45:319,6:506,private_transport,,,,11.0,,,,,,,,,,,
40,2019-11-13,45:319,103:203,bus,,,,,,,,,,18.0,,,,,
40,2019-11-13,45:319,103:203,private_transport,,,,,,,,,,65.0,,,,,
40,2019-11-13,45:319,131:139,private_transport,,,,,,,,,,21.0,,,,,
40,2019-11-13,58:303,25:525,private_transport,,,,23.0,,,,,,,,,,,
40,2019-11-13,58:303,6:506,private_transport,,,,19.0,,,,,,,,,,,
40,2019-11-13,61:413,159:127,bus,,,,33.0,,,,,,,,,,,
40,2019-11-13,61:413,159:127,private_transport,,,,11.0,,,,,,,,,,,
40,2019-11-13,61:413,137:149,bus,,,,63.0,,,,,,,,,,,
40,2019-11-13,61:413,137:149,private_transport,,,,23.0,,,,,,,,,,,
40,2019-11-13,61:413,124:162,bus,,,,32.0,,,,,,,,,,,
40,2019-11-13,62:307,98:217,bus,,,,,,,35.0,,,,,,,,
40,2019-11-13,62:307,98:217,private_transport,,,,,,,31.0,,,,,,,,
40,2019-11-13,62:307,110:168,bus,,,,,,,69.0,,,,,,,,
40,2019-11-13,62:307,110:168,private_transport,,,,,,,51.0,,,,,,,,
40,2019-11-13,62:307,56:416,private_transport,,,,,,,244.0,,,,,,,,
40,2019-11-13,75:313,62:307,bus,,76.0,,,,,,,,,,,,,
40,2019-11-13,75:313,62:307,private_transport,,59.0,,,,,,,,,,,,,
40,2019-11-13,76:314,110:168,bus,,,,,,,15.0,,,,39.0,,,,
40,2019-11-13,76:314,110:168,private_transport,,,,,,,10.0,,,,75.0,,,,
40,2019-11-13,76:314,104:202,bus,,,,,,,,,,,28.0,,,,
40,2019-11-13,76:314,104:202,private_transport,,,,,,,,,,,55.0,,,,
40,2019-11-13,76:314,111:167,private_transport,,,,,,,,,,,15.0,,,,
40,2019-11-13,76:314,120:166,bus,,,,,,,,,,,,,,68.0,
40,2019-11-13,76:314,120:166,private_transport,,,,,,,,,,,,,,30.0,
40,2019-11-13,76:314,136:150,bus,,,,,,,,,,,,,,19.0,
40,2019-11-13,76:314,136:150,private_transport,,,,,,,,,,,,,,15.0,
40,2019-11-13,76:314,140:146,bus,,,,,,,,,,,,,,14.0,
40,2019-11-13,76:314,140:146,private_transport,,,,,,,,,,,,,,11.0,
40,2019-11-13,76:314,141:145,bus,,,,,,,,,,,,,,20.0,
40,2019-11-13,76:314,141:145,private_transport,,,,,,,,,,,,,,21.0,
40,2019-11-13,76:314,45:319,private_transport,,,,,191.0,,,,,,,,,,
40,2019-11-13,83:108,143:143,bus,,11.0,,,,,,,,,,,,,
40,2019-11-13,83:108,83:108,bus,,,,,,,,12.0,,,,,,,
40,2019-11-13,83:108,84:107,bus,,,,,,,,,,,,,,,18.0
40,2019-11-13,83:108,84:107,private_transport,,,,,,,,,,,,,,,15.0
40,2019-11-13,83:108,149:121,bus,,13.0,,,,,,,,,,,,,
40,2019-11-13,83:108,149:121,private_transport,,14.0,,,,,,,,,,,,,
40,2019-11-13,83:108,122:164,bus,,13.0,,,,,,,,,,,,,
40,2019-11-13,83:108,123:163,private_transport,,12.0,,,,,,,,,,,,,
40,2019-11-13,83:108,128:142,bus,,,,,,,,11.0,,,,,,,
40,2019-11-13,83:108,158:128,bus,,,,,,,,,,,,,,,12.0
40,2019-11-13,84:107,100:206,private_transport,,,,,,,,,,,10.0,,,,
40,2019-11-13,84:107,107:207,bus,,,,,,,,,,,10.0,,,,
40,2019-11-13,84:107,107:207,private_transport,,,,,,,,,,,11.0,,,,
40,2019-11-13,84:107,143:143,bus,,,,,,,,,,,11.0,,,,
40,2019-11-13,93:114,76:314,bus,,,,,11.0,,,,,,,,,,
40,2019-11-13,95:112,116:154,private_transport,,,,,,,,,,,,,,10.0,
40,2019-11-13,97:102,159:127,bus,,,,,,,,,,,,,17.0,,
40,2019-11-13,97:102,144:126,bus,,,,,,,,,,,,,12.0,,
40,2019-11-13,98:217,100:206,private_transport,,,,,,,,12.0,,,,,,,
40,2019-11-13,98:217,25:525,private_transport,,,,,,,,,27.0,,,,,,
40,2019-11-13,98:217,76:314,bus,,,,,39.0,,26.0,,,,,,,,
40,2019-11-13,98:217,76:314,private_transport,,,,,16.0,,29.0,,,,,,,,
40,2019-11-13,98:217,107:207,bus,,,,,,,,11.0,,,,,,,
40,2019-11-13,98:217,83:108,bus,,,,,39.0,,,,,,,,,,
40,2019-11-13,98:217,83:108,private_transport,,,,,23.0,,,,,,,,,,
40,2019-11-13,98:217,118:152,bus,14.0,,,,,,,,,,,,,,
40,2019-11-13,98:217,159:127,bus,,,30.0,,,,,,,,,,,,
40,2019-11-13,98:217,84:107,private_transport,,,,,,,,,,,,,,,13.0
40,2019-11-13,98:217,149:121,private_transport,,10.0,,,,,,,,,,,,,
40,2019-11-13,98:217,122:164,bus,,13.0,,,,,,,,,,,,,
40,2019-11-13,98:217,123:163,bus,,12.0,,,,,,,,,,,,,
40,2019-11-13,98:217,123:163,private_transport,,11.0,,,,,,,,,,,,,
40,2019-11-13,98:217,128:142,bus,,,,,,,,10.0,,,,,,,
40,2019-11-13,98:217,158:128,bus,,,,,,,,,,,,,,,14.0
40,2019-11-13,98:217,117:153,bus,11.0,,,,,,,,,,,,,,
40,2019-11-13,9:509,107:207,private_transport,,,,,,,,,,,,,,100.0,
40,2019-11-13,9:509,106:208,private_transport,,,,,,,,,,,,,,31.0,
40,2019-11-13,9:509,112:158,private_transport,,,,,,,,,,,,,,83.0,
40,2019-11-13,9:509,57:310,private_transport,,,,,,,,,,,,,,17.0,
